id,verb
11995__Liberal_Democrats__uk.proc.d.2010-10-28.5,complicate
11995__Liberal_Democrats__uk.proc.d.2010-10-28.5,trap
11995__Liberal_Democrats__uk.proc.d.2010-10-28.5,pay
11995__Liberal_Democrats__uk.proc.d.2010-10-28.5,work
24754__Liberal_Democrats__uk.proc.d.2010-10-28.5,support
24754__Liberal_Democrats__uk.proc.d.2010-10-28.5,need
24754__Liberal_Democrats__uk.proc.d.2010-10-28.5,be
24754__Liberal_Democrats__uk.proc.d.2010-10-28.5,cut
24754__Liberal_Democrats__uk.proc.d.2010-10-28.5,set
10426__Conservative__uk.proc.d.2010-11-01.1,matter
10426__Conservative__uk.proc.d.2010-11-01.1,deploy
10426__Conservative__uk.proc.d.2010-11-01.1,be
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,want
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,free
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,reduce
10426__Conservative__uk.proc.d.2010-11-01.1,introduce
10426__Conservative__uk.proc.d.2010-11-01.1,say
10426__Conservative__uk.proc.d.2010-11-01.1,reckon
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,stop
10426__Conservative__uk.proc.d.2010-11-01.1,stop
10426__Conservative__uk.proc.d.2010-11-01.1,change
10426__Conservative__uk.proc.d.2010-11-01.1,stop
10426__Conservative__uk.proc.d.2010-11-01.1,save
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,indicate
10426__Conservative__uk.proc.d.2010-11-01.1,cut
10426__Conservative__uk.proc.d.2010-11-01.1,need
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,cut
10426__Conservative__uk.proc.d.2010-11-01.1,introduce
10426__Conservative__uk.proc.d.2010-11-01.1,police
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,release
10426__Conservative__uk.proc.d.2010-11-01.1,impose
10426__Conservative__uk.proc.d.2010-11-01.1,make
10426__Conservative__uk.proc.d.2010-11-01.1,be
10426__Conservative__uk.proc.d.2010-11-01.1,do
10426__Conservative__uk.proc.d.2010-11-01.1,want
10426__Conservative__uk.proc.d.2010-11-01.1,do
10637__Conservative__uk.proc.d.2010-11-03.2,offer
10637__Conservative__uk.proc.d.2010-11-03.2,thrive
10637__Conservative__uk.proc.d.2010-11-03.2,ensure
24853__Conservative__uk.proc.d.2010-11-03.5,want
24853__Conservative__uk.proc.d.2010-11-03.5,grow
24853__Conservative__uk.proc.d.2010-11-03.5,create
24853__Conservative__uk.proc.d.2010-11-03.5,be
24853__Conservative__uk.proc.d.2010-11-03.5,want
24853__Conservative__uk.proc.d.2010-11-03.5,continue
24853__Conservative__uk.proc.d.2010-11-03.5,tie
24853__Conservative__uk.proc.d.2010-11-03.5,prevent
24944__Conservative__uk.proc.d.2010-11-03.5,agree
24944__Conservative__uk.proc.d.2010-11-03.5,request
24944__Conservative__uk.proc.d.2010-11-03.5,be
24944__Conservative__uk.proc.d.2010-11-03.5,inhibit
24944__Conservative__uk.proc.d.2010-11-03.5,implement
24944__Conservative__uk.proc.d.2010-11-03.5,create
24944__Conservative__uk.proc.d.2010-11-03.5,start
24944__Conservative__uk.proc.d.2010-11-03.5,occur
24944__Conservative__uk.proc.d.2010-11-03.5,burden
24913__Conservative__uk.proc.d.2010-11-08.1,agree
24913__Conservative__uk.proc.d.2010-11-08.1,want
24913__Conservative__uk.proc.d.2010-11-08.1,increase
24913__Conservative__uk.proc.d.2010-11-08.1,reduce
24913__Conservative__uk.proc.d.2010-11-08.1,need
24913__Conservative__uk.proc.d.2010-11-08.1,reduce
24913__Conservative__uk.proc.d.2010-11-08.1,increase
10203__Labour__uk.proc.d.2010-11-08.1,shift
10203__Labour__uk.proc.d.2010-11-08.1,be
10203__Labour__uk.proc.d.2010-11-08.1,be
10203__Labour__uk.proc.d.2010-11-08.1,expect
10203__Labour__uk.proc.d.2010-11-08.1,inundate
10203__Labour__uk.proc.d.2010-11-08.1,give
10203__Labour__uk.proc.d.2010-11-08.1,speak
24872__Labour__uk.proc.d.2010-11-10.6,rush
24872__Labour__uk.proc.d.2010-11-10.6,restrict
24872__Labour__uk.proc.d.2010-11-10.6,keep
24872__Labour__uk.proc.d.2010-11-10.6,continue
24954__Conservative__uk.proc.d.2010-11-11.4,mention
24954__Conservative__uk.proc.d.2010-11-11.4,feel
24954__Conservative__uk.proc.d.2010-11-11.4,hold
24954__Conservative__uk.proc.d.2010-11-11.4,apply
11858__Conservative__uk.proc.d.2010-11-15.1,know
11858__Conservative__uk.proc.d.2010-11-15.1,review
11858__Conservative__uk.proc.d.2010-11-15.1,bar
11858__Conservative__uk.proc.d.2010-11-15.1,scale
11858__Conservative__uk.proc.d.2010-11-15.1,want
11858__Conservative__uk.proc.d.2010-11-15.1,strike
11858__Conservative__uk.proc.d.2010-11-15.1,be
11858__Conservative__uk.proc.d.2010-11-15.1,ensure
11858__Conservative__uk.proc.d.2010-11-15.1,remove
24836__Conservative__uk.proc.d.2010-11-15.1,bring
24836__Conservative__uk.proc.d.2010-11-15.1,create
10371__Conservative__uk.proc.d.2010-11-15.1,rid
10371__Conservative__uk.proc.d.2010-11-15.1,mean
10371__Conservative__uk.proc.d.2010-11-15.1,wait
10371__Conservative__uk.proc.d.2010-11-15.1,get
10371__Conservative__uk.proc.d.2010-11-15.1,need
10371__Conservative__uk.proc.d.2010-11-15.1,speed
10371__Conservative__uk.proc.d.2010-11-15.1,do
11715__Conservative__uk.proc.d.2010-11-17.2,emerge
11715__Conservative__uk.proc.d.2010-11-17.2,be
11715__Conservative__uk.proc.d.2010-11-17.2,take
10777__Conservative__uk.proc.d.2010-11-17.2,put
10268__Labour__uk.proc.d.2010-11-17.5,come
10268__Labour__uk.proc.d.2010-11-17.5,be
10268__Labour__uk.proc.d.2010-11-17.5,understand
10268__Labour__uk.proc.d.2010-11-17.5,create
10268__Labour__uk.proc.d.2010-11-17.5,do
10268__Labour__uk.proc.d.2010-11-17.5,be
10268__Labour__uk.proc.d.2010-11-17.5,reduce
10268__Labour__uk.proc.d.2010-11-17.5,increase
11943__Labour__uk.proc.d.2010-11-17.5,reduce
11943__Labour__uk.proc.d.2010-11-17.5,work
10349__Conservative__uk.proc.d.2010-11-17.5,be
10349__Conservative__uk.proc.d.2010-11-17.5,be
10349__Conservative__uk.proc.d.2010-11-17.5,set
10349__Conservative__uk.proc.d.2010-11-17.5,release
10349__Conservative__uk.proc.d.2010-11-17.5,have
10349__Conservative__uk.proc.d.2010-11-17.5,supply
10349__Conservative__uk.proc.d.2010-11-17.5,deliver
10349__Conservative__uk.proc.d.2010-11-17.5,have
10349__Conservative__uk.proc.d.2010-11-17.5,base
10349__Conservative__uk.proc.d.2010-11-17.5,found
10349__Conservative__uk.proc.d.2010-11-17.5,base
10349__Conservative__uk.proc.d.2010-11-17.5,pay
10268__Labour__uk.proc.d.2010-11-17.5,say
10268__Labour__uk.proc.d.2010-11-17.5,want
10268__Labour__uk.proc.d.2010-11-17.5,put
10268__Labour__uk.proc.d.2010-11-17.5,improve
10268__Labour__uk.proc.d.2010-11-17.5,cut
10268__Labour__uk.proc.d.2010-11-17.5,improve
10349__Conservative__uk.proc.d.2010-11-17.5,empower
10349__Conservative__uk.proc.d.2010-11-17.5,free
10349__Conservative__uk.proc.d.2010-11-17.5,centralise
10349__Conservative__uk.proc.d.2010-11-17.5,drive
10349__Conservative__uk.proc.d.2010-11-17.5,drive
10349__Conservative__uk.proc.d.2010-11-17.5,go
11647__Labour__uk.proc.d.2010-11-17.5,mention
10001__Labour__uk.proc.d.2010-11-17.5,achieve
10001__Labour__uk.proc.d.2010-11-17.5,reduce
11858__Conservative__uk.proc.d.2010-11-17.5,end
11858__Conservative__uk.proc.d.2010-11-17.5,make
11858__Conservative__uk.proc.d.2010-11-17.5,be
11858__Conservative__uk.proc.d.2010-11-17.5,do
11858__Conservative__uk.proc.d.2010-11-17.5,assure
11858__Conservative__uk.proc.d.2010-11-17.5,enjoy
11858__Conservative__uk.proc.d.2010-11-17.5,do
11858__Conservative__uk.proc.d.2010-11-17.5,remove
11858__Conservative__uk.proc.d.2010-11-17.5,attend
24856__Conservative__uk.proc.d.2010-11-17.5,need
24856__Conservative__uk.proc.d.2010-11-17.5,ensure
24856__Conservative__uk.proc.d.2010-11-17.5,increase
24856__Conservative__uk.proc.d.2010-11-17.5,fill
24856__Conservative__uk.proc.d.2010-11-17.5,concentrate
24856__Conservative__uk.proc.d.2010-11-17.5,teach
11773__Conservative__uk.proc.d.2010-11-17.5,tie
11773__Conservative__uk.proc.d.2010-11-17.5,constrain
10753__Labour__uk.proc.d.2010-11-17.5,give
10753__Labour__uk.proc.d.2010-11-17.5,let
10753__Labour__uk.proc.d.2010-11-17.5,acknowledge
10753__Labour__uk.proc.d.2010-11-17.5,suffer
24777__Conservative__uk.proc.d.2010-11-18.1,say
24777__Conservative__uk.proc.d.2010-11-18.1,innovate
24777__Conservative__uk.proc.d.2010-11-18.1,strangle
24896__Labour__uk.proc.d.2010-11-22.3,look
24896__Labour__uk.proc.d.2010-11-22.3,prove
24896__Labour__uk.proc.d.2010-11-22.3,wish
24896__Labour__uk.proc.d.2010-11-22.3,save
24896__Labour__uk.proc.d.2010-11-22.3,look
24896__Labour__uk.proc.d.2010-11-22.3,be
24896__Labour__uk.proc.d.2010-11-22.3,make
10854__Conservative__uk.proc.d.2010-11-23.1,look
10854__Conservative__uk.proc.d.2010-11-23.1,consult
10854__Conservative__uk.proc.d.2010-11-23.1,reduce
10854__Conservative__uk.proc.d.2010-11-23.1,make
10854__Conservative__uk.proc.d.2010-11-23.1,operate
10426__Conservative__uk.proc.d.2010-11-23.1,look
10426__Conservative__uk.proc.d.2010-11-23.1,ensure
10426__Conservative__uk.proc.d.2010-11-23.1,involve
11633__Conservative__uk.proc.d.2010-11-23.3,be
11633__Conservative__uk.proc.d.2010-11-23.3,choose
11633__Conservative__uk.proc.d.2010-11-23.3,apply
11633__Conservative__uk.proc.d.2010-11-23.3,define
11633__Conservative__uk.proc.d.2010-11-23.3,have
11633__Conservative__uk.proc.d.2010-11-23.3,enforce
11633__Conservative__uk.proc.d.2010-11-23.3,involve
11633__Conservative__uk.proc.d.2010-11-23.3,establish
11633__Conservative__uk.proc.d.2010-11-23.3,police
10613__Conservative__uk.proc.d.2010-11-23.3,police
10613__Conservative__uk.proc.d.2010-11-23.3,be
10613__Conservative__uk.proc.d.2010-11-23.3,describe
11633__Conservative__uk.proc.d.2010-11-23.3,be
11633__Conservative__uk.proc.d.2010-11-23.3,try
11633__Conservative__uk.proc.d.2010-11-23.3,drill
11633__Conservative__uk.proc.d.2010-11-23.3,oppose
10194__Conservative__uk.proc.d.2010-11-23.3,think
10194__Conservative__uk.proc.d.2010-11-23.3,try
10194__Conservative__uk.proc.d.2010-11-23.3,allow
10194__Conservative__uk.proc.d.2010-11-23.3,keep
10194__Conservative__uk.proc.d.2010-11-23.3,employ
11858__Conservative__uk.proc.d.2010-11-24.2,know
11858__Conservative__uk.proc.d.2010-11-24.2,improve
11858__Conservative__uk.proc.d.2010-11-24.2,reduce
11858__Conservative__uk.proc.d.2010-11-24.2,hold
11858__Conservative__uk.proc.d.2010-11-24.2,put
11513__Liberal_Democrats__uk.proc.d.2010-11-24.2,welcome
11513__Liberal_Democrats__uk.proc.d.2010-11-24.2,be
11858__Conservative__uk.proc.d.2010-11-24.2,remove
24850__Labour__uk.proc.d.2010-11-24.2,know
24850__Labour__uk.proc.d.2010-11-24.2,spell
11884__Conservative__uk.proc.d.2010-11-25.1,mean
11884__Conservative__uk.proc.d.2010-11-25.1,design
11884__Conservative__uk.proc.d.2010-11-25.1,feel
11884__Conservative__uk.proc.d.2010-11-25.1,go
11884__Conservative__uk.proc.d.2010-11-25.1,do
11884__Conservative__uk.proc.d.2010-11-25.1,take
11884__Conservative__uk.proc.d.2010-11-25.1,involve
11884__Conservative__uk.proc.d.2010-11-25.1,take
11884__Conservative__uk.proc.d.2010-11-25.1,capture
11884__Conservative__uk.proc.d.2010-11-25.1,have
10194__Conservative__uk.proc.d.2010-11-25.2,give
10194__Conservative__uk.proc.d.2010-11-25.2,be
10194__Conservative__uk.proc.d.2010-11-25.2,make
10503__Conservative__uk.proc.d.2010-11-25.6,say
10503__Conservative__uk.proc.d.2010-11-25.6,deliver
10503__Conservative__uk.proc.d.2010-11-25.6,care
10503__Conservative__uk.proc.d.2010-11-25.6,deliver
24736__Conservative__uk.proc.d.2010-11-29.7,state
24736__Conservative__uk.proc.d.2010-11-29.7,want
24736__Conservative__uk.proc.d.2010-11-29.7,create
24736__Conservative__uk.proc.d.2010-11-29.7,want
24736__Conservative__uk.proc.d.2010-11-29.7,rid
24736__Conservative__uk.proc.d.2010-11-29.7,stifle
24736__Conservative__uk.proc.d.2010-11-29.7,find
24736__Conservative__uk.proc.d.2010-11-29.7,earmark
24736__Conservative__uk.proc.d.2010-11-29.7,talk
24736__Conservative__uk.proc.d.2010-11-29.7,support
24736__Conservative__uk.proc.d.2010-11-29.7,try
24736__Conservative__uk.proc.d.2010-11-29.7,reduce
24736__Conservative__uk.proc.d.2010-11-29.7,face
24736__Conservative__uk.proc.d.2010-11-29.7,like
24736__Conservative__uk.proc.d.2010-11-29.7,include
10041__Conservative__uk.proc.d.2010-11-29.8,remove
10041__Conservative__uk.proc.d.2010-11-29.8,diminish
10041__Conservative__uk.proc.d.2010-11-29.8,be
10041__Conservative__uk.proc.d.2010-11-29.8,cut
10041__Conservative__uk.proc.d.2010-11-29.8,involve
24778__Conservative__uk.proc.d.2010-11-30.1,give
24778__Conservative__uk.proc.d.2010-11-30.1,be
24778__Conservative__uk.proc.d.2010-11-30.1,take
24778__Conservative__uk.proc.d.2010-11-30.1,ensure
24778__Conservative__uk.proc.d.2010-11-30.1,stop
24778__Conservative__uk.proc.d.2010-11-30.1,spend
24778__Conservative__uk.proc.d.2010-11-30.1,expand
10766__Labour__uk.proc.d.2010-11-30.11,dismiss
10766__Labour__uk.proc.d.2010-11-30.11,come
10766__Labour__uk.proc.d.2010-11-30.11,meet
10766__Labour__uk.proc.d.2010-11-30.11,look
10766__Labour__uk.proc.d.2010-11-30.11,call
10766__Labour__uk.proc.d.2010-11-30.11,see
10766__Labour__uk.proc.d.2010-11-30.11,leave
10766__Labour__uk.proc.d.2010-11-30.11,give
10766__Labour__uk.proc.d.2010-11-30.11,have
10766__Labour__uk.proc.d.2010-11-30.11,rush
10766__Labour__uk.proc.d.2010-11-30.11,try
10766__Labour__uk.proc.d.2010-11-30.11,find
10766__Labour__uk.proc.d.2010-11-30.11,be
10766__Labour__uk.proc.d.2010-11-30.11,reduce
11858__Conservative__uk.proc.d.2010-11-30.11,acknowledge
11858__Conservative__uk.proc.d.2010-11-30.11,reduce
11858__Conservative__uk.proc.d.2010-11-30.11,spend
11858__Conservative__uk.proc.d.2010-11-30.11,acknowledge
11858__Conservative__uk.proc.d.2010-11-30.11,be
11858__Conservative__uk.proc.d.2010-11-30.11,encourage
11858__Conservative__uk.proc.d.2010-11-30.11,be
11858__Conservative__uk.proc.d.2010-11-30.11,spend
11858__Conservative__uk.proc.d.2010-11-30.11,look
11858__Conservative__uk.proc.d.2010-11-30.11,spend
11858__Conservative__uk.proc.d.2010-11-30.11,coach
11858__Conservative__uk.proc.d.2010-11-30.11,inspire
11858__Conservative__uk.proc.d.2010-11-30.11,act
11858__Conservative__uk.proc.d.2010-11-30.11,ensure
11858__Conservative__uk.proc.d.2010-11-30.11,take
11858__Conservative__uk.proc.d.2010-11-30.11,be
11858__Conservative__uk.proc.d.2010-11-30.11,know
11858__Conservative__uk.proc.d.2010-11-30.11,be
11858__Conservative__uk.proc.d.2010-11-30.11,defend
24764__Conservative__uk.proc.d.2010-11-30.11,tell
24764__Conservative__uk.proc.d.2010-11-30.11,think
24764__Conservative__uk.proc.d.2010-11-30.11,mean
24764__Conservative__uk.proc.d.2010-11-30.11,give
24764__Conservative__uk.proc.d.2010-11-30.11,require
24764__Conservative__uk.proc.d.2010-11-30.11,access
24840__Conservative__uk.proc.d.2010-11-30.11,agree
24840__Conservative__uk.proc.d.2010-11-30.11,cry
24840__Conservative__uk.proc.d.2010-11-30.11,talk
24840__Conservative__uk.proc.d.2010-11-30.11,benefit
24840__Conservative__uk.proc.d.2010-11-30.11,give
24840__Conservative__uk.proc.d.2010-11-30.11,get
11858__Conservative__uk.proc.d.2010-11-30.11,talk
11858__Conservative__uk.proc.d.2010-11-30.11,look
11858__Conservative__uk.proc.d.2010-11-30.11,make
11858__Conservative__uk.proc.d.2010-11-30.11,encourage
11858__Conservative__uk.proc.d.2010-11-30.11,take
11406__Conservative__uk.proc.d.2010-11-30.11,say
11406__Conservative__uk.proc.d.2010-11-30.11,exist
11406__Conservative__uk.proc.d.2010-11-30.11,imply
11406__Conservative__uk.proc.d.2010-11-30.11,nuance
11406__Conservative__uk.proc.d.2010-11-30.11,come
11406__Conservative__uk.proc.d.2010-11-30.11,recognise
11406__Conservative__uk.proc.d.2010-11-30.11,have
11406__Conservative__uk.proc.d.2010-11-30.11,be
11406__Conservative__uk.proc.d.2010-11-30.11,hear
11406__Conservative__uk.proc.d.2010-11-30.11,listen
11406__Conservative__uk.proc.d.2010-11-30.11,seek
11406__Conservative__uk.proc.d.2010-11-30.11,ensure
11406__Conservative__uk.proc.d.2010-11-30.11,have
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,point
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,exist
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,say
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,devolve
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,head
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,agree
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,be
10208__Liberal_Democrats__uk.proc.d.2010-11-30.11,slimme
10579__Labour__uk.proc.d.2010-11-30.11,tend
10579__Labour__uk.proc.d.2010-11-30.11,view
10579__Labour__uk.proc.d.2010-11-30.11,dispose
10579__Labour__uk.proc.d.2010-11-30.11,be
10777__Conservative__uk.proc.d.2010-12-01.4,reform
10777__Conservative__uk.proc.d.2010-12-01.4,cut
10777__Conservative__uk.proc.d.2010-12-01.4,be
10777__Conservative__uk.proc.d.2010-12-01.4,reduce
10777__Conservative__uk.proc.d.2010-12-01.4,have
10777__Conservative__uk.proc.d.2010-12-01.4,try
10777__Conservative__uk.proc.d.2010-12-01.4,create
10777__Conservative__uk.proc.d.2010-12-01.4,reduce
11929__Conservative__uk.proc.d.2010-12-02.4,have
11929__Conservative__uk.proc.d.2010-12-02.4,overcome
11929__Conservative__uk.proc.d.2010-12-02.4,show
11929__Conservative__uk.proc.d.2010-12-02.4,make
11929__Conservative__uk.proc.d.2010-12-02.4,tolerate
11929__Conservative__uk.proc.d.2010-12-02.4,take
11929__Conservative__uk.proc.d.2010-12-02.4,fall
11929__Conservative__uk.proc.d.2010-12-02.4,fall
11929__Conservative__uk.proc.d.2010-12-02.4,impede
11093__Labour__uk.proc.d.2010-12-02.4,make
11093__Labour__uk.proc.d.2010-12-02.4,reverse
11093__Labour__uk.proc.d.2010-12-02.4,make
10352__Conservative__uk.proc.d.2010-12-02.4,need
10352__Conservative__uk.proc.d.2010-12-02.4,have
10352__Conservative__uk.proc.d.2010-12-02.4,speak
10352__Conservative__uk.proc.d.2010-12-02.4,offer
10884__Conservative__uk.proc.d.2010-12-02.4,pay
11199__Conservative__uk.proc.d.2010-12-03.4,alleviate
11199__Conservative__uk.proc.d.2010-12-03.4,sit
11199__Conservative__uk.proc.d.2010-12-03.4,prevent
11199__Conservative__uk.proc.d.2010-12-03.4,pay
11199__Conservative__uk.proc.d.2010-12-03.4,play
11377__Conservative__uk.proc.d.2010-12-06.1,reduce
11377__Conservative__uk.proc.d.2010-12-06.1,ensure
11377__Conservative__uk.proc.d.2010-12-06.1,direct
11377__Conservative__uk.proc.d.2010-12-06.1,create
11377__Conservative__uk.proc.d.2010-12-06.1,have
11377__Conservative__uk.proc.d.2010-12-06.1,deal
11377__Conservative__uk.proc.d.2010-12-06.1,cut
11377__Conservative__uk.proc.d.2010-12-06.1,scrap
11377__Conservative__uk.proc.d.2010-12-06.1,save
11377__Conservative__uk.proc.d.2010-12-06.1,be
11377__Conservative__uk.proc.d.2010-12-06.1,lead
24855__Conservative__uk.proc.d.2010-12-06.3,argue
24855__Conservative__uk.proc.d.2010-12-06.3,keep
24946__Liberal_Democrats__uk.proc.d.2010-12-06.3,accompany
24946__Liberal_Democrats__uk.proc.d.2010-12-06.3,enable
24946__Liberal_Democrats__uk.proc.d.2010-12-06.3,issue
24946__Liberal_Democrats__uk.proc.d.2010-12-06.3,tell
24946__Liberal_Democrats__uk.proc.d.2010-12-06.3,do
24952__Conservative__uk.proc.d.2010-12-06.3,do
24952__Conservative__uk.proc.d.2010-12-06.3,do
24952__Conservative__uk.proc.d.2010-12-06.3,make
24952__Conservative__uk.proc.d.2010-12-06.3,hit
24767__Labour__uk.proc.d.2010-12-06.3,refer
24767__Labour__uk.proc.d.2010-12-06.3,use
10079__Conservative__uk.proc.d.2010-12-07.1,save
10079__Conservative__uk.proc.d.2010-12-07.1,cut
10079__Conservative__uk.proc.d.2010-12-07.1,spend
10079__Conservative__uk.proc.d.2010-12-07.1,provide
24884__Conservative__uk.proc.d.2010-12-07.1,envisage
24884__Conservative__uk.proc.d.2010-12-07.1,compile
24884__Conservative__uk.proc.d.2010-12-07.1,create
24884__Conservative__uk.proc.d.2010-12-07.1,use
10079__Conservative__uk.proc.d.2010-12-07.1,make
10079__Conservative__uk.proc.d.2010-12-07.1,reduce
10079__Conservative__uk.proc.d.2010-12-07.1,establish
10079__Conservative__uk.proc.d.2010-12-07.1,allow
10079__Conservative__uk.proc.d.2010-12-07.1,strip
10079__Conservative__uk.proc.d.2010-12-07.1,exist
10079__Conservative__uk.proc.d.2010-12-07.1,inherit
10079__Conservative__uk.proc.d.2010-12-07.1,make
10079__Conservative__uk.proc.d.2010-12-07.1,rid
10079__Conservative__uk.proc.d.2010-12-07.1,generate
10079__Conservative__uk.proc.d.2010-12-07.1,reinvest
10079__Conservative__uk.proc.d.2010-12-07.1,save
24779__Conservative__uk.proc.d.2010-12-07.3,sign
24779__Conservative__uk.proc.d.2010-12-07.3,bring
24779__Conservative__uk.proc.d.2010-12-07.3,work
24779__Conservative__uk.proc.d.2010-12-07.3,tie
24779__Conservative__uk.proc.d.2010-12-07.3,stop
24779__Conservative__uk.proc.d.2010-12-07.3,go
24786__Conservative__uk.proc.d.2010-12-08.1,do
24786__Conservative__uk.proc.d.2010-12-08.1,liberate
24786__Conservative__uk.proc.d.2010-12-08.1,get
11506__Conservative__uk.proc.d.2010-12-08.1,throw
10614__Labour__uk.proc.d.2010-12-08.6,be
10614__Labour__uk.proc.d.2010-12-08.6,hear
10614__Labour__uk.proc.d.2010-12-08.6,express
10614__Labour__uk.proc.d.2010-12-08.6,achieve
10614__Labour__uk.proc.d.2010-12-08.6,reduce
10614__Labour__uk.proc.d.2010-12-08.6,modernise
10614__Labour__uk.proc.d.2010-12-08.6,introduce
10614__Labour__uk.proc.d.2010-12-08.6,elect
10614__Labour__uk.proc.d.2010-12-08.6,abolish
10614__Labour__uk.proc.d.2010-12-08.6,cut
10614__Labour__uk.proc.d.2010-12-08.6,cut
10614__Labour__uk.proc.d.2010-12-08.6,scrap
10614__Labour__uk.proc.d.2010-12-08.6,save
10614__Labour__uk.proc.d.2010-12-08.6,lead
10614__Labour__uk.proc.d.2010-12-08.6,look
10614__Labour__uk.proc.d.2010-12-08.6,make
10614__Labour__uk.proc.d.2010-12-08.6,have
10614__Labour__uk.proc.d.2010-12-08.6,reduce
10614__Labour__uk.proc.d.2010-12-08.6,hope
10614__Labour__uk.proc.d.2010-12-08.6,have
10614__Labour__uk.proc.d.2010-12-08.6,renew
10614__Labour__uk.proc.d.2010-12-08.6,write
10614__Labour__uk.proc.d.2010-12-08.6,continue
10614__Labour__uk.proc.d.2010-12-08.6,monitor
24903__Conservative__uk.proc.d.2010-12-08.6,be
24903__Conservative__uk.proc.d.2010-12-08.6,receive
24903__Conservative__uk.proc.d.2010-12-08.6,list
24903__Conservative__uk.proc.d.2010-12-08.6,follow
24903__Conservative__uk.proc.d.2010-12-08.6,have
24903__Conservative__uk.proc.d.2010-12-08.6,save
24825__Labour__uk.proc.d.2010-12-08.6,reduce
24825__Labour__uk.proc.d.2010-12-08.6,give
24825__Labour__uk.proc.d.2010-12-08.6,get
24825__Labour__uk.proc.d.2010-12-08.6,say
24825__Labour__uk.proc.d.2010-12-08.6,lead
24825__Labour__uk.proc.d.2010-12-08.6,be
24825__Labour__uk.proc.d.2010-12-08.6,have
24825__Labour__uk.proc.d.2010-12-08.6,make
24825__Labour__uk.proc.d.2010-12-08.6,promote
24825__Labour__uk.proc.d.2010-12-08.6,say
24825__Labour__uk.proc.d.2010-12-08.6,ask
24825__Labour__uk.proc.d.2010-12-08.6,do
24825__Labour__uk.proc.d.2010-12-08.6,be
24825__Labour__uk.proc.d.2010-12-08.6,serve
24825__Labour__uk.proc.d.2010-12-08.6,retire
24899__Conservative__uk.proc.d.2010-12-08.6,have
24899__Conservative__uk.proc.d.2010-12-08.6,organise
24899__Conservative__uk.proc.d.2010-12-08.6,be
24899__Conservative__uk.proc.d.2010-12-08.6,respond
24899__Conservative__uk.proc.d.2010-12-08.6,have
24899__Conservative__uk.proc.d.2010-12-08.6,tackle
24844__Conservative__uk.proc.d.2010-12-08.6,spend
24844__Conservative__uk.proc.d.2010-12-08.6,do
24844__Conservative__uk.proc.d.2010-12-08.6,clear
24844__Conservative__uk.proc.d.2010-12-08.6,get
24844__Conservative__uk.proc.d.2010-12-08.6,deserve
11377__Conservative__uk.proc.d.2010-12-08.6,combine
11377__Conservative__uk.proc.d.2010-12-08.6,produce
11377__Conservative__uk.proc.d.2010-12-08.6,shift
11377__Conservative__uk.proc.d.2010-12-08.6,be
11377__Conservative__uk.proc.d.2010-12-08.6,be
11377__Conservative__uk.proc.d.2010-12-08.6,need
11377__Conservative__uk.proc.d.2010-12-08.6,address
11377__Conservative__uk.proc.d.2010-12-08.6,need
11377__Conservative__uk.proc.d.2010-12-08.6,have
11377__Conservative__uk.proc.d.2010-12-08.6,address
11377__Conservative__uk.proc.d.2010-12-08.6,protect
11740__Labour__uk.proc.d.2010-12-08.6,say
11740__Labour__uk.proc.d.2010-12-08.6,spend
11740__Labour__uk.proc.d.2010-12-08.6,waste
11377__Conservative__uk.proc.d.2010-12-08.6,address
11377__Conservative__uk.proc.d.2010-12-08.6,focus
11377__Conservative__uk.proc.d.2010-12-08.6,reduce
11377__Conservative__uk.proc.d.2010-12-08.6,change
11377__Conservative__uk.proc.d.2010-12-08.6,take
11377__Conservative__uk.proc.d.2010-12-08.6,stop
11377__Conservative__uk.proc.d.2010-12-08.6,limit
11377__Conservative__uk.proc.d.2010-12-08.6,stop
11377__Conservative__uk.proc.d.2010-12-08.6,impose
11377__Conservative__uk.proc.d.2010-12-08.6,save
11377__Conservative__uk.proc.d.2010-12-08.6,matter
11377__Conservative__uk.proc.d.2010-12-08.6,tie
11377__Conservative__uk.proc.d.2010-12-08.6,make
11377__Conservative__uk.proc.d.2010-12-08.6,reduce
11377__Conservative__uk.proc.d.2010-12-08.6,give
11377__Conservative__uk.proc.d.2010-12-08.6,drive
10076__Labour__uk.proc.d.2010-12-08.6,say
