w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
socialist,682,1098,2,-18.51429026802937,-17.514290268029374,-16.514290268029374,26.71047475526477,1982-1985
enterprise,682,3979,3,-19.786855611996753,-18.2018931112756,-16.616930610554444,18.01077214964082,1982-1985
review,682,8091,3,-20.810767735259777,-19.225805234538623,-17.640842733817465,18.9427771288536,1982-1985
however,682,30083,19,-20.042361240779506,-15.794433727335921,-11.546506213892336,6.806852301097245,1982-1985
speak,682,12997,2,-22.079518963781663,-21.079518963781663,-20.079518963781663,31.85401251426163,1982-1985
borough,682,5122,3,-20.151156965900487,-18.56619446517933,-16.98123196445817,18.342373532277264,1982-1985
expect,682,10258,6,-20.153127284280334,-17.56816478355918,-14.98320228283802,11.247674495596733,1982-1985
thames,682,693,3,-17.265376970440233,-15.680414469719073,-14.095451968997919,15.715623380994325,1982-1985
subsidy,682,3511,4,-19.191294209904928,-17.191294209904928,-15.191294209904928,13.843592492435459,1982-1985
exception,682,1641,4,-18.093987452537885,-16.093987452537885,-14.093987452537887,13.052052983841767,1982-1985
complexity,682,614,4,-16.67572277439435,-14.675722774394353,-12.675722774394353,12.02899127492894,1982-1985
function,682,3330,12,-17.529971890261642,-13.945009389540484,-10.360046888819328,7.05457965262285,1982-1985
student,682,3801,3,-19.720828738164982,-18.135866237443825,-16.55090373672267,17.9506718990676,1982-1985
benefit,682,22689,6,-21.29837083260387,-18.713408331882714,-16.128445831161557,11.886847089905356,1982-1985
report,682,32858,7,-21.610230055547344,-18.80287513348974,-15.995520211432135,11.105461403774745,1982-1985
clause,682,21387,3,-22.213111934644186,-20.62814943392303,-19.043186933201877,20.219245828365892,1982-1985
worth,682,3419,3,-19.56802413573641,-17.983061635015254,-16.3980991342941,17.811583155928,1982-1985
transport,682,9851,4,-20.67968239732254,-18.67968239732254,-16.679682397322544,14.91723762088801,1982-1985
hear,682,14119,4,-21.198978219694737,-19.198978219694737,-17.198978219694737,15.291830374733372,1982-1985
word,682,11715,8,-19.92969726277467,-16.92969726277467,-13.92969726277467,9.584158469141123,1982-1985
tortuous,682,68,2,-14.501090770274512,-13.501090770274512,-12.501090770274512,20.92065174175576,1982-1985
democratic,682,3446,4,-19.16433491524912,-17.16433491524912,-15.164334915249123,13.824145472082561,1982-1985
though,682,3840,2,-20.320518524632693,-19.320518524632693,-18.320518524632693,29.3163113037799,1982-1985
area,682,35545,12,-20.94602444273151,-17.361061942010355,-13.776099441289196,8.42930032986089,1982-1985
cost,682,24901,30,-19.11065339365492,-14.203762798046403,-9.296872202437884,5.6188016304762645,1982-1985
family,682,8937,5,-20.2172747431075,-17.895346648220137,-15.573418553332772,12.561699079482391,1982-1985
extent,682,4943,6,-19.09983661944279,-16.514874118721632,-13.929911618000478,10.659821782703672,1982-1985
discuss,682,12490,2,-22.022113785519494,-21.022113785519494,-20.022113785519494,31.771194348261453,1982-1985
innovation,682,618,2,-17.685090956928548,-16.685090956928548,-15.685090956928548,25.51419302123107,1982-1985
whitehall,682,636,10,-15.404582789421166,-12.082654694533804,-8.760726599646441,6.690125301467415,1982-1985
ownership,682,2492,2,-19.696716282048175,-18.696716282048175,-17.696716282048175,28.416354901907805,1982-1985
quite,682,6833,5,-19.830003245611447,-17.50807515072409,-15.186147055836724,12.32107376892888,1982-1985
complication,682,282,2,-16.553179281422967,-15.553179281422965,-14.553179281422965,23.88118966025485,1982-1985
assist,682,3972,4,-19.36927783655255,-17.36927783655255,-15.369277836552547,13.971980540197436,1982-1985
convenient,682,1177,3,-18.02956403334146,-16.444601532620304,-14.859639031899148,16.411216422127772,1982-1985
duplication,682,215,9,-13.99189577717132,-10.821970775729008,-7.652045774286695,6.367986195627867,1982-1985
thing,682,10514,10,-19.45172385370869,-16.129795758821324,-12.807867663933962,8.44777633317154,1982-1985
tenant,682,6843,2,-21.154041161057467,-20.154041161057467,-19.154041161057467,30.51883027781862,1982-1985
support,682,28517,7,-21.40580760417535,-18.598452682117745,-15.791097760060142,11.000409044871517,1982-1985
soviet,682,4077,2,-20.40692017051272,-19.40692017051272,-18.40692017051272,29.44096252981566,1982-1985
resent,682,501,2,-17.38229472221938,-16.38229472221938,-15.382294722219381,25.077350395016303,1982-1985
demented,682,23,2,-12.937189885081185,-11.937189885081185,-10.937189885081185,18.664419690245484,1982-1985
personal,682,3632,4,-19.24017641631509,-17.240176416315087,-15.240176416315089,13.878853550823285,1982-1985
rightly,682,3343,4,-19.120555568641578,-17.120555568641578,-15.120555568641576,13.79256534896053,1982-1985
special,682,7669,2,-21.318450683318382,-20.318450683318382,-19.318450683318382,30.756023080259364,1982-1985
person,682,10112,2,-21.717408677201277,-20.717408677201277,-19.717408677201277,31.331597799557226,1982-1985
link,682,3709,3,-19.685479980806026,-18.10051748008487,-16.515554979363714,17.918496073506965,1982-1985
club,682,1538,3,-18.415505216264844,-16.830542715543686,-15.245580214822532,16.7625152259954,1982-1985
legislate,682,906,2,-18.236995169070408,-17.236995169070408,-16.236995169070408,26.31042249113386,1982-1985
officer,682,8361,7,-19.635732794791537,-16.82837787273393,-14.021022950676326,10.090770534458724,1982-1985
justice,682,3122,2,-20.02188275100208,-19.02188275100208,-18.02188275100208,28.88547095413098,1982-1985
budget,682,12035,4,-20.96857645038603,-18.96857645038603,-16.968576450386035,15.125630629736516,1982-1985
main,682,6358,5,-19.726057135274786,-17.404129040387424,-15.082200945500063,12.256488419265123,1982-1985
automatically,682,745,3,-17.369762043652543,-15.784799542931385,-14.199837042210227,15.810638769306484,1982-1985
rest,682,5308,2,-20.787580584394366,-19.787580584394366,-18.787580584394366,29.990139421185454,1982-1985
mind,682,10998,6,-20.25361899956406,-17.668656498842903,-15.083693998121745,11.303759989776944,1982-1985
hate,682,248,2,-16.36782423941105,-15.367824239411048,-14.367824239411048,23.613778860340492,1982-1985
sharing,682,487,2,-17.341405891106515,-16.341405891106515,-15.341405891106517,25.018360281142026,1982-1985
association,682,7159,4,-20.2191702933829,-18.2191702933829,-16.2191702933829,14.585048356576477,1982-1985
lack,682,4654,3,-20.012920923708364,-18.42795842298721,-16.842995922266056,18.21654566414035,1982-1985
danger,682,4029,6,-18.804871518451616,-16.21990901773046,-13.634946517009304,10.495198625378736,1982-1985
handle,682,1295,4,-17.75236431159809,-15.752364311598088,-13.752364311598088,12.80562397819839,1982-1985
sometimes,682,3272,3,-19.504622461244765,-17.91965996052361,-16.334697459802452,17.753872464771874,1982-1985
worried,682,2472,4,-18.685090956928548,-16.685090956928548,-14.685090956928548,13.478444031060016,1982-1985
interference,682,729,5,-16.601474838463748,-14.279546743576384,-11.957618648689023,10.315076282349915,1982-1985
bring,682,17968,7,-20.73941521936717,-17.932060297309565,-15.124705375251962,10.657951102950769,1982-1985
lift,682,606,3,-17.07183941177597,-15.48687691105481,-13.901914410333655,15.539457903272519,1982-1985
seriously,682,3537,3,-19.616975932003935,-18.03201343128278,-16.447050930561623,17.856141001104543,1982-1985
establish,682,5799,6,-19.33025385123541,-16.745291350514254,-14.160328849793096,10.788420088307655,1982-1985
produce,682,10584,9,-19.613300273860535,-16.443375272418226,-13.273450270975912,8.926397636439376,1982-1985
safety,682,4266,2,-20.472296179364744,-19.472296179364744,-18.472296179364744,29.53528017357959,1982-1985
approve,682,3636,2,-20.24176441321828,-19.24176441321828,-18.24176441321828,29.202693137792714,1982-1985
water,682,7428,12,-18.687423528238437,-15.102461027517283,-11.517498526796125,7.52037245738497,1982-1985
book,682,3413,2,-20.150452628123038,-19.150452628123038,-18.150452628123038,29.070958078261086,1982-1985
maintenance,682,2331,2,-19.60036121815304,-18.60036121815304,-17.60036121815304,28.277343929061754,1982-1985
likely,682,6836,3,-20.56760210997916,-18.982639609258,-17.397677108536843,18.721438238155937,1982-1985
enable,682,5864,2,-20.931297317157984,-19.931297317157984,-18.931297317157988,30.19747883883629,1982-1985
protection,682,4761,2,-20.63067684258051,-19.63067684258051,-18.63067684258051,29.76377517097368,1982-1985
prepared,682,5605,3,-20.281164085995805,-18.69620158527465,-17.111239084553493,18.46071111272881,1982-1985
costly,682,518,4,-16.430436216710728,-14.430436216710728,-12.430436216710728,11.852054424745495,1982-1985
tier,682,897,19,-14.974664590499849,-10.726737077056262,-6.4788095636126775,5.085744583757386,1982-1985
salary,682,1514,2,-18.977777419009907,-17.977777419009907,-16.977777419009907,27.379145369500147,1982-1985
build,682,8556,8,-19.476348696189216,-16.476348696189216,-13.476348696189218,9.366143892872138,1982-1985
necessary,682,11697,7,-20.12012394708536,-17.31276902502776,-14.505414102970153,10.339698344681093,1982-1985
minister,682,63087,16,-21.35868305597204,-17.35868305597204,-13.358683055972039,7.7035165311924985,1982-1985
challenge,682,2722,2,-19.824079280528167,-18.824079280528167,-17.824079280528167,28.600100868207637,1982-1985
although,682,16132,11,-19.93183400079275,-16.472402382155455,-13.012970763518158,8.312220398821704,1982-1985
strong,682,4632,3,-20.006084966292253,-18.4211224655711,-16.83615996484994,18.210323307548656,1982-1985
part,682,31062,6,-21.7515285318851,-19.166566031163946,-16.581603530442788,12.139759217377724,1982-1985
express,682,7998,2,-21.3790514948343,-20.379051494834304,-19.379051494834304,30.843451570507227,1982-1985
existence,682,1574,2,-19.03384775453166,-18.03384775453166,-17.033847754531656,27.46003776449836,1982-1985
find,682,21408,14,-19.992135407608032,-16.184780485550426,-12.377425563492823,7.575483557427165,1982-1985
enhance,682,854,3,-17.566757687923506,-15.981795187202351,-14.396832686481195,15.98995193219654,1982-1985
usually,682,1439,2,-18.90447880576447,-17.90447880576447,-16.90447880576447,27.273397823666915,1982-1985
determine,682,3052,3,-19.404204675137546,-17.81924217441639,-16.234279673695234,17.66246825680606,1982-1985
church,682,1571,3,-18.446132893597213,-16.86117039287606,-15.2762078921549,16.790393739323793,1982-1985
elaborate,682,352,2,-16.87305954766147,-15.87305954766147,-14.87305954766147,24.342679334035378,1982-1985
hall,682,1410,8,-16.87510737631033,-13.875107376310329,-10.875107376310329,8.11521124209056,1982-1985
police,682,17686,8,-20.523948102633874,-17.523948102633874,-14.523948102633872,9.86993271571078,1982-1985
district,682,8041,4,-20.38678714361391,-18.38678714361391,-16.38678714361391,14.705958355875332,1982-1985
aspect,682,5590,3,-20.27729799603357,-18.692335495312413,-17.107372994591255,18.457192045991516,1982-1985
additional,682,4856,16,-17.659180635279856,-13.659180635279855,-9.659180635279855,6.369203082170166,1982-1985
sorry,682,2667,2,-19.7946300385751,-18.7946300385751,-17.7946300385751,28.557614592884008,1982-1985
history,682,3095,2,-20.0093516231258,-19.0093516231258,-18.0093516231258,28.86739235808712,1982-1985
programme,682,12526,5,-20.704337997741582,-18.382409902854217,-16.060481807966855,12.864328494926852,1982-1985
come,682,33964,10,-21.143418591314923,-17.821490496427565,-14.4995624015402,9.182470022778697,1982-1985
white,682,5364,8,-18.802721450928647,-15.802721450928647,-12.802721450928647,9.042197664157099,1982-1985
country,682,35639,8,-21.534797165206715,-18.534797165206715,-15.534797165206713,10.356048358931146,1982-1985
european,682,10333,7,-19.941244561994033,-17.133889639936427,-14.326534717878824,10.247772525198538,1982-1985
eastern,682,769,3,-17.415505216264844,-15.830542715543688,-14.245580214822532,15.852275999368562,1982-1985
side,682,10154,4,-20.723388473753793,-18.723388473753793,-16.723388473753793,14.948764890750052,1982-1985
inquiry,682,6234,3,-20.434607867928385,-18.84964536720723,-17.264682866486073,18.60038166212582,1982-1985
first,682,26355,7,-21.292062078583463,-18.484707156525857,-15.677352234468254,10.94195540781787,1982-1985
employer,682,4667,2,-20.601907680988315,-19.601907680988315,-18.601907680988315,29.72227004421409,1982-1985
cycle,682,824,2,-18.10012845620739,-17.10012845620739,-16.10012845620739,26.11296556322361,1982-1985
kind,682,5523,3,-20.25990184037408,-18.674939339652923,-17.08997683893177,18.44135738271774,1982-1985
efficiently,682,569,2,-17.565912771330755,-16.565912771330755,-15.565912771330755,25.34225524388699,1982-1985
maximum,682,2345,2,-19.60900013642691,-18.609000136426914,-17.609000136426914,28.28980725361411,1982-1985
least,682,9927,5,-20.368841911170506,-18.04691381628314,-15.72498572139578,12.655873055932206,1982-1985
overlap,682,222,2,-16.20804379537428,-15.208043795374278,-14.208043795374278,23.38326440609761,1982-1985
institutionalised,682,41,2,-13.771179933642257,-12.771179933642257,-11.771179933642257,19.86761299745529,1982-1985
potential,682,2758,4,-18.843034670538152,-16.843034670538152,-14.843034670538152,13.592376337242097,1982-1985
service,682,38836,30,-19.751844327796864,-14.844953732188342,-9.938063136579824,5.807320808339619,1982-1985
province,682,2364,2,-19.620642249201705,-18.620642249201705,-17.620642249201705,28.306603271979778,1982-1985
1979,682,6730,3,-20.545056217800695,-18.96009371707954,-17.375131216358383,18.7009160826958,1982-1985
seek,682,14689,13,-19.55563677365499,-15.855197055513896,-12.154757337372805,7.6241804606265955,1982-1985
system,682,22577,20,-19.554266009245143,-15.23233791435778,-10.910409819470418,6.527374352464052,1982-1985
friend,682,99250,30,-21.1055168152207,-16.19862621961218,-11.291735624003662,6.205319611561765,1982-1985
know,682,43398,17,-20.73150602481867,-16.644043183568332,-12.556580342317993,7.317312008398941,1982-1985
work,682,40399,12,-21.130697390114282,-17.545734889393124,-13.96077238867197,8.503618191016168,1982-1985
rather,682,12408,10,-19.6906828051729,-16.36875471028554,-13.046826615398176,8.551554887193834,1982-1985
whole,682,12557,7,-20.222477216820867,-17.41512229476326,-14.607767372705657,10.392297520334294,1982-1985
imagination,682,492,3,-16.77117993364226,-15.186217432921099,-13.601254932199945,15.265785852418063,1982-1985
charge,682,9378,6,-20.02372999202384,-17.43876749130268,-14.853804990581526,11.175456491741427,1982-1985
generate,682,1202,2,-18.644849109735357,-17.644849109735357,-16.644849109735357,26.898831348738206,1982-1985
revenue,682,4516,3,-19.969495199076018,-18.38453269835486,-16.799570197633706,18.177017866135294,1982-1985
course,682,14511,6,-20.653524751470034,-18.06856225074888,-15.483599750027725,11.526951639534634,1982-1985
datum,682,1376,2,-18.83989268372627,-17.83989268372627,-16.83989268372627,27.180219745692153,1982-1985
later,682,6426,2,-21.063333194495588,-20.063333194495584,-19.063333194495584,30.387966344290675,1982-1985
argue,682,6668,3,-20.531703817289433,-18.94674131656828,-17.36177881584712,18.68876220398082,1982-1985
remind,682,5172,2,-20.750134488834426,-19.750134488834426,-18.750134488834426,29.936116124820472,1982-1985
accountable,682,758,6,-16.39471946647411,-13.809756965752952,-11.224794465031795,9.150067153565796,1982-1985
last,682,24123,2,-22.971749644335063,-21.971749644335063,-20.971749644335066,33.141229292425,1982-1985
spend,682,12883,12,-19.481846393630597,-15.896883892909441,-12.311921392188285,7.840071736816628,1982-1985
necessity,682,962,2,-18.323521012794217,-17.323521012794217,-16.323521012794213,26.435252896782934,1982-1985
citizen,682,3454,2,-20.167680296553097,-19.167680296553097,-18.167680296553097,29.095812350071213,1982-1985
licensing,682,1447,2,-18.912477135555896,-17.912477135555896,-16.912477135555896,27.2849369743924,1982-1985
everything,682,2913,2,-19.921917915164524,-18.921917915164524,-17.92191791516452,28.741252181204857,1982-1985
necessarily,682,2400,2,-19.642446619520054,-18.642446619520054,-17.642446619520054,28.338060328907765,1982-1985
plan,682,10789,4,-20.810901460526676,-18.810901460526672,-16.810901460526672,15.01189216676536,1982-1985
power,682,21686,15,-19.91121368426283,-16.00432308865431,-12.09743249304579,7.352601394227743,1982-1985
direct,682,7261,3,-20.65461796582674,-19.069655465105587,-17.48469296438443,18.800643483486912,1982-1985
facility,682,4622,2,-20.587929473491805,-19.587929473491805,-18.587929473491805,29.702103753578356,1982-1985
towards,682,7448,6,-19.69130278586181,-17.106340285140654,-14.521377784419498,10.989925335427657,1982-1985
effectively,682,2534,2,-19.720828738164982,-18.720828738164982,-17.720828738164982,28.451141822771174,1982-1985
negligence,682,242,2,-16.332491166298766,-15.332491166298766,-14.332491166298766,23.56280401098203,1982-1985
scale,682,3883,4,-19.33658392093265,-17.33658392093265,-15.336583920932652,13.948396865231402,1982-1985
restrictive,682,793,3,-17.459842484006995,-15.874879983285838,-14.289917482564682,15.892633519668925,1982-1985
exist,682,11469,7,-20.091724992522373,-17.284370070464767,-14.477015148407167,10.32510416900614,1982-1985
expand,682,2116,5,-18.138823746250836,-15.816895651363472,-13.494967556476112,11.270284865365097,1982-1985
dead,682,799,5,-16.733751527064786,-14.411823432177426,-12.089895337290063,10.397264410005604,1982-1985
agree,682,27081,9,-20.968696320357513,-17.798771318915197,-14.628846317472885,9.543264961007615,1982-1985
enmesh,682,25,2,-13.057484118798897,-12.057484118798897,-11.057484118798898,18.837967584677564,1982-1985
emerge,682,1397,4,-17.861744234433637,-15.861744234433635,-13.861744234433637,12.884524914322222,1982-1985
happen,682,14834,6,-20.685285481979864,-18.100322981258707,-15.515360480537549,11.5446776407392,1982-1985
stifle,682,118,6,-13.711308477664858,-11.126345976943702,-8.541383476222546,7.652426965306962,1982-1985
method,682,3581,2,-20.219774732344696,-19.219774732344696,-18.219774732344696,29.170968734245662,1982-1985
conservative,682,16197,12,-19.81210443047343,-16.227141929752275,-12.642179429031115,7.9729773479272135,1982-1985
institution,682,3641,4,-19.243746954468687,-17.24374695446869,-15.243746954468689,13.881429149667035,1982-1985
industrial,682,11153,4,-20.85877213557781,-18.85877213557781,-16.858772135577812,15.0464235595155,1982-1985
sport,682,1446,2,-18.91147976597529,-17.91147976597529,-16.91147976597529,27.283498074244527,1982-1985
even,682,23476,17,-19.845064080551147,-15.75760123930081,-11.670138398050469,7.004436895719133,1982-1985
organisation,682,7987,6,-19.7921034266493,-17.207140925928147,-14.622178425206991,11.04618324421433,1982-1985
reason,682,17453,3,-21.91985285077012,-20.334890350048966,-18.74992784932781,19.952309906659067,1982-1985
excessive,682,1096,7,-16.704305089927097,-13.896950167869491,-11.089595245811887,8.584314696152125,1982-1985
centralised,682,132,7,-13.650667126325024,-10.843312204267418,-8.035957282209813,7.015055208459678,1982-1985
life,682,8830,4,-20.52182565156,-18.52182565156,-16.52182565156,14.803368048746767,1982-1985
profit,682,3805,2,-20.307308667415082,-19.307308667415082,-18.307308667415082,29.297253508281205,1982-1985
suspect,682,3084,2,-20.004214978939206,-19.004214978939206,-18.004214978939206,28.859981746992315,1982-1985
ireland,682,20052,5,-21.383158352919153,-19.06123025803179,-16.73930216314443,13.28610329588884,1982-1985
accuse,682,1582,2,-19.041161813496963,-18.041161813496963,-17.041161813496963,27.47058972109637,1982-1985
concentrate,682,2607,3,-19.176840295838574,-17.59187779511742,-16.00691529439626,17.455512280030472,1982-1985
overlapping,682,16,2,-12.413627929024173,-11.413627929024173,-10.413627929024173,17.90907945264391,1982-1985
dominate,682,545,3,-16.918777847967306,-15.333815347246148,-13.748852846524994,15.400135263805028,1982-1985
metropolitan,682,4279,3,-19.891723391926508,-18.30676089120535,-16.721798390484192,18.106226916542155,1982-1985
cause,682,10379,4,-20.755007757612447,-18.755007757612447,-16.755007757612447,14.971573382759722,1982-1985
pass,682,6429,4,-20.064006564421877,-18.064006564421877,-16.064006564421877,14.473121385427525,1982-1985
criticism,682,3576,2,-20.21775895020749,-19.21775895020749,-18.21775895020749,29.1680605753528,1982-1985
examine,682,5971,2,-20.95738478240007,-19.95738478240007,-18.95738478240007,30.235115095570407,1982-1985
international,682,6160,2,-21.002342564606437,-20.002342564606437,-19.002342564606437,30.299975465008902,1982-1985
incur,682,1080,2,-18.490443526075005,-17.490443526075005,-16.490443526075005,26.67607117890585,1982-1985
reorganisation,682,1089,3,-17.917453667019924,-16.332491166298766,-14.747528665577612,16.309169168990405,1982-1985
could,682,37302,11,-21.141161674645478,-17.68173005600818,-14.222298437370881,8.816549210664027,1982-1985
suggest,682,14552,14,-19.435202834618057,-15.627847912560451,-11.820492990502848,7.364448894883033,1982-1985
wasteful,682,280,2,-16.54291094596914,-15.54291094596914,-14.54291094596914,23.86637558361743,1982-1985
abuse,682,3043,3,-19.399944046817613,-17.814981546096455,-16.2300190453753,17.65859006577918,1982-1985
damage,682,4582,2,-20.57538967232885,-19.57538967232885,-18.57538967232885,29.684012644626826,1982-1985
earn,682,1906,2,-19.309960332934114,-18.309960332934114,-17.309960332934114,27.858384012086645,1982-1985
substitution,682,215,2,-16.161820778613635,-15.161820778613633,-14.161820778613633,23.316578689042096,1982-1985
substantive,682,368,2,-16.937189885081185,-15.937189885081185,-14.937189885081185,24.43519985380134,1982-1985
state,682,62361,28,-20.53462944930915,-15.727274527251545,-10.919919605193941,6.162475738390217,1982-1985
realise,682,5813,2,-20.91869512225606,-19.91869512225606,-18.91869512225606,30.17929771474697,1982-1985
accept,682,24098,9,-20.800328722888867,-17.63040372144655,-14.46047872000424,9.466637565153176,1982-1985
relaxation,682,191,2,-15.991056757059921,-14.991056757059921,-13.991056757059923,23.0702182819843,1982-1985
stimulate,682,746,2,-17.95665974927941,-16.95665974927941,-15.956659749279412,25.905983971215864,1982-1985
value,682,7066,3,-20.615343462193668,-19.030380961472513,-17.44541846075136,18.76489428967379,1982-1985
house,682,82264,11,-22.28216991300076,-18.82273829436346,-15.363306675726164,9.292386604940098,1982-1985
unnecessary,682,1717,27,-15.404414750862838,-10.64952724869937,-5.894639746535902,4.673900856488145,1982-1985
freedom,682,3057,5,-18.669600671023783,-16.347672576136418,-14.025744481249056,11.600075111184648,1982-1985
handed,682,171,2,-15.83148044391007,-14.83148044391007,-13.83148044391007,22.839998326359666,1982-1985
membership,682,2101,2,-19.45048837569722,-18.45048837569722,-17.45048837569722,28.06112312248681,1982-1985
maintain,682,6884,2,-21.162659311064377,-20.162659311064377,-19.162659311064377,30.531263640095226,1982-1985
three,682,15909,3,-21.78622096216492,-20.201258461443764,-18.616295960722606,19.83067291972239,1982-1985
exchange,682,4371,2,-20.507375591809843,-19.507375591809843,-18.507375591809843,29.585889067951435,1982-1985
fear,682,4815,3,-20.06198551103384,-18.477023010312685,-16.892060509591527,18.261206176162258,1982-1985
justify,682,3430,3,-19.57265828936319,-17.987695788642036,-16.40273328792088,17.815801344341306,1982-1985
fourth,682,892,2,-18.214527828944476,-17.214527828944476,-16.214527828944476,26.278008970952214,1982-1985
early,682,13455,4,-21.129482699551954,-19.129482699551954,-17.129482699551954,15.241699953596376,1982-1985
elect,682,5240,7,-18.961624103391383,-16.154269181333778,-13.346914259276174,9.744347195371143,1982-1985
regulatory,682,377,3,-16.387086141571682,-14.802123640850526,-13.217161140129368,14.916168616171571,1982-1985
britain,682,16069,8,-20.385620459121753,-17.38562045912175,-14.385620459121752,9.803411180606517,1982-1985
trend,682,1628,3,-18.497550412569264,-16.912587911848107,-15.327625411126952,16.837195982027982,1982-1985
opposition,682,18600,4,-21.596642929906928,-19.596642929906928,-17.596642929906928,15.578684827413209,1982-1985
taxation,682,3817,3,-19.726888899518574,-18.14192639879742,-16.556963898076262,17.956188095651328,1982-1985
responsibility,682,11150,3,-21.273421517998045,-19.68845901727689,-18.103496516555733,19.36390275024926,1982-1985
substantial,682,7107,2,-21.20865291298556,-20.20865291298556,-19.20865291298556,30.597618381499537,1982-1985
council,682,31972,17,-20.290686461671072,-16.203223620420733,-12.115760779170394,7.161722044066607,1982-1985
provision,682,16666,7,-20.6308932717264,-17.823538349668798,-15.016183427611193,10.60218185394744,1982-1985
alternative,682,4067,2,-20.403377204486304,-19.403377204486304,-18.403377204486304,29.435851110299314,1982-1985
national,682,19647,4,-21.675649345457277,-19.675649345457277,-17.675649345457277,15.63567590936966,1982-1985
term,682,20698,4,-21.750831678738727,-19.750831678738727,-17.750831678738724,15.689908499063465,1982-1985
ordinary,682,1999,3,-18.793728185047645,-17.20876568432649,-15.623803183605332,17.106788608592762,1982-1985
also,682,30939,22,-19.871335257170728,-15.411903638533431,-10.952472019896133,6.42868403039278,1982-1985
member,682,133511,28,-21.632872092167744,-16.825517170110142,-12.018162248052537,6.492060144000678,1982-1985
town,682,4744,4,-19.625516223570177,-17.625516223570177,-15.625516223570175,14.156817465315296,1982-1985
brussels,682,957,9,-16.146078042067888,-12.976153040625574,-9.806228039183262,7.348396795034217,1982-1985
accretion,682,26,2,-13.114067647165266,-12.114067647165266,-11.114067647165264,18.919600360447724,1982-1985
deal,682,26925,19,-19.88235913989952,-15.634431626455934,-11.386504113012348,6.7525118640862924,1982-1985
extension,682,1978,2,-19.363454639783285,-18.363454639783285,-17.363454639783285,27.935559983293736,1982-1985
board,682,13663,12,-19.566652100406287,-15.98168959968513,-12.396727098963975,7.874200063843692,1982-1985
merely,682,3607,4,-19.23021163681174,-17.23021163681174,-15.230211636811742,13.871665481836768,1982-1985
promote,682,2148,2,-19.482406207009586,-18.482406207009586,-17.482406207009586,28.10717081943709,1982-1985
sheer,682,468,2,-17.283992648607576,-16.283992648607576,-15.283992648607576,24.935530480907452,1982-1985
commit,682,3513,4,-19.192115790246543,-17.192115790246543,-15.192115790246545,13.844185137377728,1982-1985
public,682,32905,27,-19.66475962827716,-14.909872126113692,-10.154984623950225,5.9665451986152185,1982-1985
almost,682,7300,3,-20.662346176957758,-19.077383676236604,-17.492421175515446,18.80767800441002,1982-1985
suffer,682,5985,3,-20.37580096013388,-18.790838459412726,-17.205875958691568,18.546853307854633,1982-1985
short,682,7184,3,-20.639237063044163,-19.05427456232301,-17.46931206160185,18.786643182433277,1982-1985
legislation,682,13960,13,-19.482199531980097,-15.781759813839003,-12.081320095697912,7.595549391766986,1982-1985
process,682,5903,5,-19.618932460584375,-17.297004365697017,-14.975076270809652,12.189928116526637,1982-1985
never,682,8863,4,-20.527207326974708,-18.527207326974708,-16.527207326974708,14.807250106963004,1982-1985
practice,682,6417,5,-19.739383102023012,-17.41745500713565,-15.095526912248285,12.264768307942576,1982-1985
layer,682,84,3,-14.220982851081777,-12.63602035036062,-11.051057849639465,12.944496432242193,1982-1985
attention,682,9002,3,-20.96469527768857,-19.379732776967412,-17.794770276246254,19.08288801603055,1982-1985
london,682,17435,6,-20.918364171967085,-18.333401671245927,-15.74843917052477,11.674761334443712,1982-1985
organise,682,1360,2,-18.823018865161874,-17.823018865161874,-16.823018865161874,27.15587597132844,1982-1985
wrong,682,8797,2,-21.516423825727998,-20.516423825727998,-19.516423825727998,31.041637951042922,1982-1985
housing,682,15382,10,-20.00065531142627,-16.67872721653891,-13.356799121651548,8.686174236201394,1982-1985
62000,682,18,2,-12.583552930466485,-11.583552930466485,-10.583552930466485,18.15422940954778,1982-1985
representative,682,4523,3,-19.97172970893443,-18.38676720821327,-16.801804707492117,18.179051804660705,1982-1985
emphasise,682,2694,2,-19.809162064486475,-18.809162064486475,-17.809162064486475,28.57857987460042,1982-1985
commercial,682,4016,3,-19.80020898225379,-18.215246481532635,-16.630283980811477,18.022926911056448,1982-1985
economy,682,9060,4,-20.558923263957773,-18.55892326395777,-16.55892326395777,14.830128319464311,1982-1985
forward,682,10200,3,-21.14494696004924,-19.55998445932808,-17.975021958606924,19.246960167980713,1982-1985
wherever,682,957,2,-18.316003043510197,-17.316003043510197,-16.316003043510197,26.424406759779323,1982-1985
move,682,13696,7,-20.347739993367718,-17.540385071310112,-14.733030149252508,10.456669853562353,1982-1985
solve,682,2191,5,-18.18907360312703,-15.86714550823967,-13.54521741335231,11.301506856898897,1982-1985
adequate,682,3021,2,-19.974438397752113,-18.974438397752117,-17.974438397752113,28.817023220979067,1982-1985
relate,682,7460,3,-20.693625343445618,-19.10866284272446,-17.523700342003306,18.83614952872346,1982-1985
another,682,15899,12,-19.785313834971497,-16.20035133425034,-12.615388833529183,7.962196019178217,1982-1985
civil,682,7678,17,-18.232679932620783,-14.145217091370442,-10.057754250120103,6.435336036684646,1982-1985
determined,682,1349,3,-18.226340061251285,-16.641377560530128,-15.056415059808971,16.59032968159111,1982-1985
experience,682,8471,3,-20.876982002461492,-19.292019501740334,-17.707057001019177,19.00304795222295,1982-1985
