id,adj
10716__Liberal_Democrats__uk.proc.d.2003-01-30.6,system
10084__Liberal_Democrats__uk.proc.d.2003-01-31.3,way
10777__Conservative__uk.proc.d.2003-02-05.12,nonsense
10590__Liberal_Democrats__uk.proc.d.2003-02-12.6,architecture
10265__Conservative__uk.proc.d.2003-02-12.9,burden
10265__Conservative__uk.proc.d.2003-02-12.9,policy
10629__Labour__uk.proc.d.2003-02-13.1,rules
10503__Conservative__uk.proc.d.2003-02-28.2,enforcement
10084__Liberal_Democrats__uk.proc.d.2003-02-28.4,obstacles
10426__Conservative__uk.proc.d.2003-03-06.5,wrangling
10448__Labour__uk.proc.d.2003-03-10.6,process
10498__Labour__uk.proc.d.2003-03-10.6,burden
10100__Labour__uk.proc.d.2003-03-11.8,procedure
10461__Labour__uk.proc.d.2003-03-11.8,way
10100__Labour__uk.proc.d.2003-03-11.8,way
10415__Labour__uk.proc.d.2003-03-12.4,approach
10190__Conservative__uk.proc.d.2003-03-12.9,reform
10190__Conservative__uk.proc.d.2003-03-12.9,pressures
10190__Conservative__uk.proc.d.2003-03-12.9,change
11318__Conservative__uk.proc.d.2003-03-12.10,reasons
10660__Conservative__uk.proc.d.2003-03-18.1,blunders
10466__Labour__uk.proc.d.2003-03-24.4,problem
10713__Conservative__uk.proc.d.2003-03-24.4,requirements
11003__Labour__uk.proc.d.2003-03-24.4,whims
10049__Labour__uk.proc.d.2003-03-24.4,processes
10248__Labour__uk.proc.d.2003-03-24.4,procedure
10264__Conservative__uk.proc.d.2003-03-25.4,systems
10084__Liberal_Democrats__uk.proc.d.2003-04-02.2,obstacles
10355__Conservative__uk.proc.d.2003-04-02.7,disasters
10355__Conservative__uk.proc.d.2003-04-02.7,measure
10598__Labour__uk.proc.d.2003-04-04.1,burden
10050__Labour__uk.proc.d.2003-04-08.10,measures
10046__Labour__uk.proc.d.2003-04-08.11,nightmares
10334__Liberal_Democrats__uk.proc.d.2003-04-09.5,nightmare
10477__Conservative__uk.proc.d.2003-04-11.5,system
10261__Liberal_Democrats__uk.proc.d.2003-04-28.3,system
10672__Labour__uk.proc.d.2003-04-29.4,system
10245__Labour__uk.proc.d.2003-05-01.1,appraisal
10084__Liberal_Democrats__uk.proc.d.2003-05-01.3,process
10503__Conservative__uk.proc.d.2003-05-01.5,minds
10201__Conservative__uk.proc.d.2003-05-06.5,costs
10213__Conservative__uk.proc.d.2003-05-07.5,chaos
10213__Conservative__uk.proc.d.2003-05-07.5,nightmare
10171__Labour__uk.proc.d.2003-05-07.5,costs
10659__Conservative__uk.proc.d.2003-05-07.5,freedom
10225__Conservative__uk.proc.d.2003-05-07.5,intervention
10506__Labour__uk.proc.d.2003-05-07.5,structure
10506__Labour__uk.proc.d.2003-05-07.5,structure
10506__Labour__uk.proc.d.2003-05-07.5,overheads
10506__Labour__uk.proc.d.2003-05-07.5,burden
10540__Labour__uk.proc.d.2003-05-12.3,accountability
10201__Conservative__uk.proc.d.2003-05-14.6,costs
10670__Conservative__uk.proc.d.2003-05-14.6,trap
10078__Liberal_Democrats__uk.proc.d.2003-05-14.6,system
10206__Conservative__uk.proc.d.2003-05-15.3,accountability
11308__Conservative__uk.proc.d.2003-05-16.3,burden
10389__Conservative__uk.proc.d.2003-05-19.4,paperwork
11280__Liberal_Democrats__uk.proc.d.2003-05-20.2,incompetence
10243__Conservative__uk.proc.d.2003-05-20.12,approach
10010__Conservative__uk.proc.d.2003-05-21.7,Europe
10158__Labour__uk.proc.d.2003-05-21.7,bank
11265__Conservative__uk.proc.d.2003-05-21.7,state
10677__Liberal_Democrats__uk.proc.d.2003-06-03.7,matter
10371__Conservative__uk.proc.d.2003-06-09.1,nonsense
10545__Labour__uk.proc.d.2003-06-11.4,arrangements
10013__Conservative__uk.proc.d.2003-06-11.9,muddle
10315__Labour__uk.proc.d.2003-06-13.2,process
10315__Labour__uk.proc.d.2003-06-13.2,system
10084__Liberal_Democrats__uk.proc.d.2003-06-13.2,regulation
10604__Labour__uk.proc.d.2003-06-19.4,reasons
10048__Labour__uk.proc.d.2003-06-24.12,requirements
10470__Conservative__uk.proc.d.2003-06-24.12,system
10047__Labour__uk.proc.d.2003-06-25.2,costs
10047__Labour__uk.proc.d.2003-06-25.2,costs
10031__Labour__uk.proc.d.2003-06-26.4,schemes
10201__Conservative__uk.proc.d.2003-07-01.7,costs
10278__Labour__uk.proc.d.2003-07-02.5,gobbledegook
11145__Conservative__uk.proc.d.2003-07-03.7,reason
10431__Labour__uk.proc.d.2003-07-07.14,schemes
10171__Labour__uk.proc.d.2003-07-08.6,costs
10158__Labour__uk.proc.d.2003-07-09.7,tax
10471__Democratic_Unionist_Party__uk.proc.d.2003-07-09.7,organisation
10444__Labour__uk.proc.d.2003-07-17.2,process
10113__Labour__uk.proc.d.2003-09-08.2,issues
10574__Labour__uk.proc.d.2003-09-09.6,gridlock
10144__Labour__uk.proc.d.2003-09-09.14,sensible
10672__Labour__uk.proc.d.2003-09-10.4,round
10498__Labour__uk.proc.d.2003-09-15.9,framework
10498__Labour__uk.proc.d.2003-09-15.9,proposition
10768__Independent_Ulster_Unionist__uk.proc.d.2003-09-17.9,legislation
10790__Labour__uk.proc.d.2003-10-14.7,inspection
10637__Conservative__uk.proc.d.2003-10-15.5,mentality
10355__Conservative__uk.proc.d.2003-10-15.6,structures
10355__Conservative__uk.proc.d.2003-10-15.6,obstacle
10355__Conservative__uk.proc.d.2003-10-15.6,targets
10355__Conservative__uk.proc.d.2003-10-15.6,intrusion
10707__Conservative__uk.proc.d.2003-10-15.6,process
10269__Liberal_Democrats__uk.proc.d.2003-10-20.3,tidiness
10785__Liberal_Democrats__uk.proc.d.2003-10-20.10,madness
10636__Conservative__uk.proc.d.2003-10-23.3,agency
10371__Conservative__uk.proc.d.2003-10-27.5,baggage
10371__Conservative__uk.proc.d.2003-10-27.5,target
10257__Conservative__uk.proc.d.2003-11-04.5,services
11027__Labour__uk.proc.d.2003-11-04.12,convenience
10604__Labour__uk.proc.d.2003-11-05.6,nightmare
10289__Conservative__uk.proc.d.2003-11-05.6,approach
10100__Labour__uk.proc.d.2003-11-05.6,obstruction
10156__Labour__uk.proc.d.2003-11-11.9,administrator
10503__Conservative__uk.proc.d.2003-11-11.9,waffle
10048__Labour__uk.proc.d.2003-11-17.9,burden
10920__Conservative__uk.proc.d.2003-11-17.13,processes
10377__Labour__uk.proc.d.2003-11-19.10,service
10349__Conservative__uk.proc.d.2003-11-19.10,structures
11048__Conservative__uk.proc.d.2003-11-20.1,machine
10252__Labour__uk.proc.d.2003-11-27.1,logjam
10346__Labour__uk.proc.d.2003-12-01.4,exercise
10372__Labour__uk.proc.d.2003-12-01.4,delay
10265__Conservative__uk.proc.d.2003-12-01.4,tidiness
10228__Conservative__uk.proc.d.2003-12-02.11,control
10641__Liberal_Democrats__uk.proc.d.2003-12-03.7,solution
10586__Labour__uk.proc.d.2003-12-03.7,morass
11340__Labour__uk.proc.d.2003-12-04.7,waste
10785__Liberal_Democrats__uk.proc.d.2003-12-09.4,micro
10068__Labour__uk.proc.d.2003-12-10.3,nightmares
10677__Liberal_Democrats__uk.proc.d.2003-12-11.7,assault
10217__Conservative__uk.proc.d.2003-12-11.9,world
11145__Conservative__uk.proc.d.2003-12-15.4,system
10256__Labour__uk.proc.d.2003-12-16.9,authorities
10048__Labour__uk.proc.d.2003-12-18.2,burden
10241__Conservative__uk.proc.d.2004-01-05.7,system
10389__Conservative__uk.proc.d.2004-01-05.7,system
11245__Conservative__uk.proc.d.2004-01-06.4,madness
10079__Conservative__uk.proc.d.2004-01-07.6,regulations
10079__Conservative__uk.proc.d.2004-01-07.6,shambles
10473__Conservative__uk.proc.d.2004-01-08.1,nightmare
10641__Liberal_Democrats__uk.proc.d.2004-01-08.3,nonsense
10074__Liberal_Democrats__uk.proc.d.2004-01-13.9,nonsense
10020__Conservative__uk.proc.d.2004-01-14.5,structure
11267__Labour__uk.proc.d.2004-01-14.5,process
10349__Conservative__uk.proc.d.2004-01-15.6,requirements
10171__Labour__uk.proc.d.2004-01-15.6,burden
10171__Labour__uk.proc.d.2004-01-15.6,restraints
10264__Conservative__uk.proc.d.2004-01-19.1,orders
10264__Conservative__uk.proc.d.2004-01-19.1,system
10580__Conservative__uk.proc.d.2004-01-20.5,procedures
10257__Conservative__uk.proc.d.2004-01-26.5,boards
10641__Liberal_Democrats__uk.proc.d.2004-01-27.4,irrelevance
10291__Labour__uk.proc.d.2004-01-27.4,Pelion
10257__Conservative__uk.proc.d.2004-01-30.1,elements
10257__Conservative__uk.proc.d.2004-01-30.1,regime
11145__Conservative__uk.proc.d.2004-02-03.6,reasons
10632__Conservative__uk.proc.d.2004-02-05.1,system
10048__Labour__uk.proc.d.2004-02-05.5,processes
10470__Conservative__uk.proc.d.2004-02-05.5,functions
10641__Liberal_Democrats__uk.proc.d.2004-02-11.5,process
10149__Conservative__uk.proc.d.2004-02-11.9,idea
10672__Labour__uk.proc.d.2004-02-11.9,organisations
10206__Conservative__uk.proc.d.2004-02-12.5,bits
10162__Conservative__uk.proc.d.2004-02-23.2,solution
10050__Labour__uk.proc.d.2004-02-23.2,system
10050__Labour__uk.proc.d.2004-02-23.2,methods
10431__Labour__uk.proc.d.2004-02-27.1,measure
10243__Conservative__uk.proc.d.2004-03-01.4,solutions
10243__Conservative__uk.proc.d.2004-03-01.4,solutions
10545__Labour__uk.proc.d.2004-03-02.4,arrangements
10560__Conservative__uk.proc.d.2004-03-03.10,conditions
10560__Conservative__uk.proc.d.2004-03-03.10,cost
10402__Labour__uk.proc.d.2004-03-05.1,process
10402__Labour__uk.proc.d.2004-03-05.1,process
10402__Labour__uk.proc.d.2004-03-05.1,process
10431__Labour__uk.proc.d.2004-03-08.10,structure
10431__Labour__uk.proc.d.2004-03-08.10,structure
10252__Labour__uk.proc.d.2004-03-11.2,sclerosis
10257__Conservative__uk.proc.d.2004-03-15.3,overheads
10362__Conservative__uk.proc.d.2004-03-17.6,procedure
10175__Conservative__uk.proc.d.2004-03-17.6,process
10349__Conservative__uk.proc.d.2004-03-23.2,impositions
10552__Liberal_Democrats__uk.proc.d.2004-03-23.7,nightmare
10119__Conservative__uk.proc.d.2004-03-23.7,burden
10637__Conservative__uk.proc.d.2004-03-24.6,hurdles
10670__Conservative__uk.proc.d.2004-03-29.6,plating
10920__Conservative__uk.proc.d.2004-03-31.6,laws
10499__Conservative__uk.proc.d.2004-04-19.10,intrusion
10499__Conservative__uk.proc.d.2004-04-19.10,control
10499__Conservative__uk.proc.d.2004-04-19.10,control
10201__Conservative__uk.proc.d.2004-04-20.5,compliance
10468__Conservative__uk.proc.d.2004-04-22.2,nightmare
10431__Labour__uk.proc.d.2004-04-22.2,approach
11172__Conservative__uk.proc.d.2004-04-27.7,burden
10484__Labour__uk.proc.d.2004-04-30.2,tick
10670__Conservative__uk.proc.d.2004-05-10.4,proliferation
10099__Conservative__uk.proc.d.2004-05-11.5,cost
10131__Labour__uk.proc.d.2004-05-11.5,targets
10119__Conservative__uk.proc.d.2004-05-11.5,body
11048__Conservative__uk.proc.d.2004-05-12.14,beast
10534__Labour__uk.proc.d.2004-05-13.1,response
11312__Scottish_National_Party__uk.proc.d.2004-05-13.5,experience
11265__Conservative__uk.proc.d.2004-05-14.3,hole
10549__Labour__uk.proc.d.2004-05-14.3,quango
10777__Conservative__uk.proc.d.2004-05-17.4,burdens
10753__Labour__uk.proc.d.2004-05-20.5,answer
10431__Labour__uk.proc.d.2004-05-21.2,system
10445__Labour__uk.proc.d.2004-05-24.1,problems
10048__Labour__uk.proc.d.2004-05-24.9,imposition
10257__Conservative__uk.proc.d.2004-05-26.4,Government
10257__Conservative__uk.proc.d.2004-05-26.4,inspection
10257__Conservative__uk.proc.d.2004-05-26.4,Government
10155__Liberal_Democrats__uk.proc.d.2004-05-26.4,demands
10032__Labour__uk.proc.d.2004-06-07.2,nightmare
10404__Labour__uk.proc.d.2004-06-09.6,muddle
10383__Labour__uk.proc.d.2004-06-09.9,processing
10549__Labour__uk.proc.d.2004-06-10.2,burden
10582__Conservative__uk.proc.d.2004-06-14.3,nightmare
10658__Conservative__uk.proc.d.2004-06-15.3,targets
10436__Labour__uk.proc.d.2004-06-16.5,elite
10339__Labour__uk.proc.d.2004-06-16.5,approach
10339__Labour__uk.proc.d.2004-06-16.5,approach
10206__Conservative__uk.proc.d.2004-06-18.1,horror
10286__Labour__uk.proc.d.2004-06-21.1,procedures
10362__Conservative__uk.proc.d.2004-06-21.3,reshuffle
10358__Conservative__uk.proc.d.2004-06-21.3,reshuffling
10050__Labour__uk.proc.d.2004-06-22.4,way
10050__Labour__uk.proc.d.2004-06-22.4,system
10493__Labour__uk.proc.d.2004-06-22.6,obstacles
11291__Conservative__uk.proc.d.2004-06-22.9,Government
10125__Conservative__uk.proc.d.2004-06-23.8,argument
10125__Conservative__uk.proc.d.2004-06-23.8,point
10125__Conservative__uk.proc.d.2004-06-23.8,point
10502__Liberal_Democrats__uk.proc.d.2004-06-23.8,way
10106__Conservative__uk.proc.d.2004-06-23.8,apparatus
10106__Conservative__uk.proc.d.2004-06-23.8,edifice
10314__Labour__uk.proc.d.2004-06-23.8,reply
10314__Labour__uk.proc.d.2004-06-23.8,point
10503__Conservative__uk.proc.d.2004-06-24.3,burden
10648__Labour__uk.proc.d.2004-06-28.8,impact
11038__Labour__uk.proc.d.2004-06-29.5,inertia
10611__Labour__uk.proc.d.2004-06-29.8,process
10252__Labour__uk.proc.d.2004-07-01.3,obstacles
11172__Conservative__uk.proc.d.2004-07-06.9,burden
11172__Conservative__uk.proc.d.2004-07-06.9,burden
10493__Labour__uk.proc.d.2004-07-08.7,form
10133__Labour__uk.proc.d.2004-07-12.5,cost
10084__Liberal_Democrats__uk.proc.d.2004-07-14.8,tiers
10291__Labour__uk.proc.d.2004-07-14.8,hassle
10499__Conservative__uk.proc.d.2004-07-19.9,structure
10328__Labour__uk.proc.d.2004-07-19.14,limbo
10328__Labour__uk.proc.d.2004-07-19.14,tape
10257__Conservative__uk.proc.d.2004-07-20.6,burdens
10658__Conservative__uk.proc.d.2004-07-21.3,quangos
10222__Liberal_Democrats__uk.proc.d.2004-07-21.3,procedures
10565__Conservative__uk.proc.d.2004-07-21.5,policy
10659__Conservative__uk.proc.d.2004-07-22.5,muddle
10574__Labour__uk.proc.d.2004-09-07.6,difficulties
10574__Labour__uk.proc.d.2004-09-09.9,approach
10010__Conservative__uk.proc.d.2004-09-09.9,power
10480__Labour__uk.proc.d.2004-09-09.9,uniform
10272__Labour__uk.proc.d.2004-09-13.7,system
10241__Conservative__uk.proc.d.2004-09-13.7,problem
10281__Labour__uk.proc.d.2004-09-13.9,burden
10362__Conservative__uk.proc.d.2004-09-14.1,priorities
10502__Liberal_Democrats__uk.proc.d.2004-09-14.4,system
10920__Conservative__uk.proc.d.2004-09-16.3,fashion
10160__Conservative__uk.proc.d.2004-10-15.23,jargon
10160__Conservative__uk.proc.d.2004-10-15.23,gobbledegook
10264__Conservative__uk.proc.d.2004-10-18.1,government
11115__Conservative__uk.proc.d.2004-10-19.5,powers
11115__Conservative__uk.proc.d.2004-10-19.5,way
10125__Conservative__uk.proc.d.2004-10-25.2,nonsense
10502__Liberal_Democrats__uk.proc.d.2004-10-25.2,irrelevance
11032__Liberal_Democrats__uk.proc.d.2004-10-27.3,burdens
10113__Labour__uk.proc.d.2004-10-28.7,burden
10659__Conservative__uk.proc.d.2004-10-28.7,problems
10164__Labour__uk.proc.d.2004-11-02.4,processes
10182__Labour__uk.proc.d.2004-11-03.4,nightmare
10162__Conservative__uk.proc.d.2004-11-09.3,burdens
10206__Conservative__uk.proc.d.2004-11-09.3,nightmare
10349__Conservative__uk.proc.d.2004-11-10.6,structure
10501__Labour__uk.proc.d.2004-11-16.7,invention
10290__Conservative__uk.proc.d.2004-11-17.2,burdens
10334__Liberal_Democrats__uk.proc.d.2004-11-23.4,imposition
10162__Conservative__uk.proc.d.2004-11-29.6,burdens
10579__Labour__uk.proc.d.2004-11-29.7,tasks
10175__Conservative__uk.proc.d.2004-11-30.12,version
10355__Conservative__uk.proc.d.2004-12-01.5,burdens
10606__Labour__uk.proc.d.2004-12-06.7,process
10373__Conservative__uk.proc.d.2004-12-07.1,regulations
10629__Labour__uk.proc.d.2004-12-07.4,route
10278__Labour__uk.proc.d.2004-12-09.1,regulations
10080__Liberal_Democrats__uk.proc.d.2004-12-21.6,processes
10658__Conservative__uk.proc.d.2005-01-10.4,bodies
10222__Liberal_Democrats__uk.proc.d.2005-01-12.11,convenience
10222__Liberal_Democrats__uk.proc.d.2005-01-12.11,challenges
10222__Liberal_Democrats__uk.proc.d.2005-01-12.11,convenience
10549__Labour__uk.proc.d.2005-01-12.11,arrangements
10222__Liberal_Democrats__uk.proc.d.2005-01-12.11,difficulties
10684__Labour__uk.proc.d.2005-01-17.3,expense
10243__Conservative__uk.proc.d.2005-01-17.9,structures
10283__Conservative__uk.proc.d.2005-01-17.9,ways
11145__Conservative__uk.proc.d.2005-01-19.4,waste
11145__Conservative__uk.proc.d.2005-01-19.4,layer
11145__Conservative__uk.proc.d.2005-01-19.4,posts
11036__Liberal_Democrats__uk.proc.d.2005-01-19.4,posts
11036__Liberal_Democrats__uk.proc.d.2005-01-19.4,jobs
10431__Labour__uk.proc.d.2005-01-19.5,rules
10252__Labour__uk.proc.d.2005-01-20.3,process
11109__Conservative__uk.proc.d.2005-01-24.1,hiccups
10371__Conservative__uk.proc.d.2005-01-25.5,nannying
10048__Labour__uk.proc.d.2005-02-02.6,burden
10048__Labour__uk.proc.d.2005-02-02.6,way
11115__Conservative__uk.proc.d.2005-02-07.4,nightmare
10010__Conservative__uk.proc.d.2005-02-09.7,power
10431__Labour__uk.proc.d.2005-02-21.9,obstacles
10008__Labour__uk.proc.d.2005-02-24.1,interlocking
11170__Plaid_Cymru__uk.proc.d.2005-03-07.4,approach
10103__Conservative__uk.proc.d.2005-03-08.7,way
10149__Conservative__uk.proc.d.2005-03-10.1,arrogance
10332__Labour__uk.proc.d.2005-03-14.3,method
10534__Labour__uk.proc.d.2005-03-14.3,burdens
11174__Liberal_Democrats__uk.proc.d.2005-03-14.3,role
11174__Liberal_Democrats__uk.proc.d.2005-03-14.3,burden
10225__Conservative__uk.proc.d.2005-03-14.3,nonsense
10225__Conservative__uk.proc.d.2005-03-14.3,ticks
10225__Conservative__uk.proc.d.2005-03-14.3,exercise
10084__Liberal_Democrats__uk.proc.d.2005-03-16.2,empire
10201__Conservative__uk.proc.d.2005-03-16.6,costs
11291__Conservative__uk.proc.d.2005-03-21.12,procedures
10355__Conservative__uk.proc.d.2005-03-22.10,postholders
10355__Conservative__uk.proc.d.2005-03-22.10,posts
10314__Labour__uk.proc.d.2005-03-23.8,regime
10183__Labour__uk.proc.d.2005-03-23.8,filling
11172__Conservative__uk.proc.d.2005-04-06.6,procedures
11172__Conservative__uk.proc.d.2005-04-06.6,route
11172__Conservative__uk.proc.d.2005-04-06.6,nightmare
10007__Liberal_Democrats__uk.proc.d.2005-04-07.7,burdens
10355__Conservative__uk.proc.d.2005-05-19.7,posts
10041__Conservative__uk.proc.d.2005-05-23.1,inspections
10604__Labour__uk.proc.d.2005-05-26.2,way
10022__Liberal_Democrats__uk.proc.d.2005-06-06.4,burden
10470__Conservative__uk.proc.d.2005-06-06.4,body
10470__Conservative__uk.proc.d.2005-06-06.4,body
11804__Conservative__uk.proc.d.2005-06-06.4,framework
11377__Conservative__uk.proc.d.2005-06-06.4,difficulty
10269__Liberal_Democrats__uk.proc.d.2005-06-06.8,hurdles
10561__Conservative__uk.proc.d.2005-06-07.6,testing
10213__Conservative__uk.proc.d.2005-06-08.4,trusting
10031__Labour__uk.proc.d.2005-06-09.1,burden
10213__Conservative__uk.proc.d.2005-06-15.6,trusting
10113__Labour__uk.proc.d.2005-06-20.3,system
10431__Labour__uk.proc.d.2005-06-23.2,response
10179__Conservative__uk.proc.d.2005-06-27.4,abuse
10047__Labour__uk.proc.d.2005-06-29.2,hurdles
11032__Liberal_Democrats__uk.proc.d.2005-07-04.4,way
11443__Conservative__uk.proc.d.2005-07-04.4,task
10352__Conservative__uk.proc.d.2005-07-06.2,CAP
10257__Conservative__uk.proc.d.2005-07-06.6,nonsense
11696__Conservative__uk.proc.d.2005-07-06.6,form
11036__Liberal_Democrats__uk.proc.d.2005-07-12.3,issue
11036__Liberal_Democrats__uk.proc.d.2005-07-12.3,mess
11036__Liberal_Democrats__uk.proc.d.2005-07-12.3,mess
10561__Conservative__uk.proc.d.2005-07-12.3,incompetence
10561__Conservative__uk.proc.d.2005-07-12.3,nightmare
10683__Labour__uk.proc.d.2005-07-12.4,obstacles
10955__Conservative__uk.proc.d.2005-07-14.5,nightmare
10579__Labour__uk.proc.d.2005-07-14.5,burden
11032__Liberal_Democrats__uk.proc.d.2005-07-14.5,burden
10669__Labour__uk.proc.d.2005-10-10.6,obstacles
10179__Conservative__uk.proc.d.2005-10-10.8,obduracy
11093__Labour__uk.proc.d.2005-10-11.6,work
10199__Labour__uk.proc.d.2005-10-12.5,regime
11626__Conservative__uk.proc.d.2005-10-12.5,mess
10267__Conservative__uk.proc.d.2005-10-14.1,approach
11768__Conservative__uk.proc.d.2005-10-17.4,arrangements
11719__Conservative__uk.proc.d.2005-10-17.4,inertia
10249__Conservative__uk.proc.d.2005-10-18.9,incompetence
11719__Conservative__uk.proc.d.2005-10-19.7,regulations
11804__Conservative__uk.proc.d.2005-10-24.6,burdens
10561__Conservative__uk.proc.d.2005-10-27.6,Government
11921__Labour__uk.proc.d.2005-10-28.2,cost
10050__Labour__uk.proc.d.2005-10-31.1,machinery
10050__Labour__uk.proc.d.2005-10-31.1,processes
10050__Labour__uk.proc.d.2005-10-31.1,chaos
11360__Labour__uk.proc.d.2005-10-31.8,costs
10565__Conservative__uk.proc.d.2005-11-01.4,country
11719__Conservative__uk.proc.d.2005-11-02.2,monolith
10048__Labour__uk.proc.d.2005-11-07.1,burdens
10269__Liberal_Democrats__uk.proc.d.2005-11-08.7,meltdown
10468__Conservative__uk.proc.d.2005-11-10.1,ups
10194__Conservative__uk.proc.d.2005-11-10.8,delays
10206__Conservative__uk.proc.d.2005-11-11.2,requirement
10409__Conservative__uk.proc.d.2005-11-14.3,nightmare
10048__Labour__uk.proc.d.2005-11-14.3,system
10048__Labour__uk.proc.d.2005-11-14.3,system
10349__Conservative__uk.proc.d.2005-11-15.9,costs
11905__Conservative__uk.proc.d.2005-11-16.2,reorganisation
10206__Conservative__uk.proc.d.2005-11-21.6,quango
10677__Liberal_Democrats__uk.proc.d.2005-11-21.6,structure
11245__Conservative__uk.proc.d.2005-11-21.6,body
11245__Conservative__uk.proc.d.2005-11-21.6,body
11640__Conservative__uk.proc.d.2005-11-21.6,structure
11640__Conservative__uk.proc.d.2005-11-21.6,focus
10546__Labour__uk.proc.d.2005-11-23.1,systems
10371__Conservative__uk.proc.d.2005-11-28.3,procedures
10206__Conservative__uk.proc.d.2005-12-01.5,exercise
11032__Liberal_Democrats__uk.proc.d.2005-12-05.4,burden
11647__Labour__uk.proc.d.2005-12-05.4,burden
10453__Labour__uk.proc.d.2005-12-06.2,burden
10453__Labour__uk.proc.d.2005-12-06.2,burden
10453__Labour__uk.proc.d.2005-12-06.2,burden
10453__Labour__uk.proc.d.2005-12-06.2,burden
11003__Labour__uk.proc.d.2005-12-12.4,burden
11915__Conservative__uk.proc.d.2005-12-14.7,regulations
10775__Labour__uk.proc.d.2006-01-11.7,hurdle
10683__Labour__uk.proc.d.2006-01-12.4,interventions
10085__Labour__uk.proc.d.2006-01-19.7,requirements
10085__Labour__uk.proc.d.2006-01-19.7,burdens
10085__Labour__uk.proc.d.2006-01-19.7,obstacle
10206__Conservative__uk.proc.d.2006-01-20.1,military
11224__Conservative__uk.proc.d.2006-01-20.1,considerations
11224__Conservative__uk.proc.d.2006-01-20.1,considerations
10257__Conservative__uk.proc.d.2006-01-24.6,benefits
10286__Labour__uk.proc.d.2006-01-26.2,support
10614__Labour__uk.proc.d.2006-01-26.5,organisation
10269__Liberal_Democrats__uk.proc.d.2006-01-26.5,procedure
10269__Liberal_Democrats__uk.proc.d.2006-01-26.5,process
10269__Liberal_Democrats__uk.proc.d.2006-01-26.5,exercise
10269__Liberal_Democrats__uk.proc.d.2006-01-26.5,system
11641__Liberal_Democrats__uk.proc.d.2006-02-06.5,chain
10367__Labour__uk.proc.d.2006-02-09.5,solutions
10501__Labour__uk.proc.d.2006-02-27.2,agency
10084__Liberal_Democrats__uk.proc.d.2006-02-28.2,course
10249__Conservative__uk.proc.d.2006-02-28.9,fudge
10249__Conservative__uk.proc.d.2006-02-28.9,answer
10249__Conservative__uk.proc.d.2006-02-28.9,nightmare
10648__Labour__uk.proc.d.2006-03-01.5,system
10648__Labour__uk.proc.d.2006-03-01.5,treadmill
11573__Conservative__uk.proc.d.2006-03-01.5,process
11640__Conservative__uk.proc.d.2006-03-06.8,approach
10113__Labour__uk.proc.d.2006-03-07.2,way
10113__Labour__uk.proc.d.2006-03-07.2,approach
10499__Conservative__uk.proc.d.2006-03-07.6,processes
10103__Conservative__uk.proc.d.2006-03-10.1,network
10470__Conservative__uk.proc.d.2006-03-14.8,burden
11038__Labour__uk.proc.d.2006-03-17.1,obstacles
10206__Conservative__uk.proc.d.2006-03-17.1,restrictions
10103__Conservative__uk.proc.d.2006-03-17.1,obstacles
10009__Conservative__uk.proc.d.2006-03-20.6,changes
10194__Conservative__uk.proc.d.2006-03-22.6,structure
10194__Conservative__uk.proc.d.2006-03-22.6,tinkering
11350__Liberal_Democrats__uk.proc.d.2006-03-27.10,monster
10561__Conservative__uk.proc.d.2006-03-27.10,structures
10426__Conservative__uk.proc.d.2006-03-30.6,structures
11696__Conservative__uk.proc.d.2006-04-18.5,entity
11858__Conservative__uk.proc.d.2006-04-25.5,burden
11858__Conservative__uk.proc.d.2006-04-25.5,burden
11858__Conservative__uk.proc.d.2006-04-25.5,hurdles
11858__Conservative__uk.proc.d.2006-04-25.5,compliance
11610__Conservative__uk.proc.d.2006-04-25.5,mistake
10199__Labour__uk.proc.d.2006-04-25.5,burdens
11633__Conservative__uk.proc.d.2006-05-02.4,burden
10175__Conservative__uk.proc.d.2006-05-09.8,round
10175__Conservative__uk.proc.d.2006-05-09.8,deckchairs
10381__Labour__uk.proc.d.2006-05-09.8,approach
11970__Conservative__uk.proc.d.2006-05-11.4,nonsense
11076__Labour__uk.proc.d.2006-05-12.1,arrangements
10225__Conservative__uk.proc.d.2006-05-23.4,impediment
11350__Liberal_Democrats__uk.proc.d.2006-05-23.4,process
10294__Labour__uk.proc.d.2006-05-24.6,hurdles
11003__Labour__uk.proc.d.2006-06-05.1,nonsense
10208__Liberal_Democrats__uk.proc.d.2006-06-05.1,nightmare
10431__Labour__uk.proc.d.2006-06-06.5,keeping
10431__Labour__uk.proc.d.2006-06-06.5,keeping
10160__Conservative__uk.proc.d.2006-06-06.5,compromises
10486__Labour__uk.proc.d.2006-06-13.8,duplication
11506__Conservative__uk.proc.d.2006-06-15.4,phoenix
10352__Conservative__uk.proc.d.2006-06-16.3,targets
11545__Labour__uk.proc.d.2006-06-21.2,way
11565__Liberal_Democrats__uk.proc.d.2006-06-22.2,nonsense
11291__Conservative__uk.proc.d.2006-06-26.2,burden
11291__Conservative__uk.proc.d.2006-06-26.2,demands
11115__Conservative__uk.proc.d.2006-06-26.2,burden
10641__Liberal_Democrats__uk.proc.d.2006-07-03.5,burden
10499__Conservative__uk.proc.d.2006-07-04.6,mind
10499__Conservative__uk.proc.d.2006-07-04.6,request
10436__Labour__uk.proc.d.2006-07-10.4,BBC
10267__Conservative__uk.proc.d.2006-07-13.2,re
10677__Liberal_Democrats__uk.proc.d.2006-07-13.3,burden
