id,adj
10020__Conservative__uk.proc.d.2003-04-08.11,much
10499__Conservative__uk.proc.d.2003-04-09.5,huge
10099__Conservative__uk.proc.d.2003-04-14.1,expensive
10290__Conservative__uk.proc.d.2003-04-28.4,greater
10586__Labour__uk.proc.d.2003-04-29.2,excessive
10062__Conservative__uk.proc.d.2003-04-29.4,much
10208__Liberal_Democrats__uk.proc.d.2003-04-30.9,huge
10280__Labour__uk.proc.d.2003-05-07.5,excessive
10303__Labour__uk.proc.d.2003-05-07.5,less
10540__Labour__uk.proc.d.2003-05-12.3,excessive
10647__Conservative__uk.proc.d.2003-05-14.2,more
10647__Conservative__uk.proc.d.2003-05-14.2,expensive
10264__Conservative__uk.proc.d.2003-06-09.4,especially
10084__Liberal_Democrats__uk.proc.d.2003-06-11.9,much
10162__Conservative__uk.proc.d.2003-06-16.2,less
10162__Conservative__uk.proc.d.2003-06-16.2,more
10294__Labour__uk.proc.d.2003-06-16.6,terrible
10632__Conservative__uk.proc.d.2003-06-16.6,reduced
10484__Labour__uk.proc.d.2003-06-20.3,strong
10484__Labour__uk.proc.d.2003-06-20.3,additional
10282__Labour__uk.proc.d.2003-06-24.12,big
10050__Labour__uk.proc.d.2003-06-24.12,lengthy
10031__Labour__uk.proc.d.2003-06-26.4,cross
10315__Labour__uk.proc.d.2003-07-01.2,ongoing
10658__Conservative__uk.proc.d.2003-07-02.5,more
10103__Conservative__uk.proc.d.2003-07-04.6,expensive
10103__Conservative__uk.proc.d.2003-07-04.6,larger
10213__Conservative__uk.proc.d.2003-07-08.6,unnecessary
10158__Labour__uk.proc.d.2003-07-09.7,permanent
10287__Labour__uk.proc.d.2003-07-16.1,huge
10444__Labour__uk.proc.d.2003-07-17.2,excessive
10397__Conservative__uk.proc.d.2003-09-08.5,extra
10624__Conservative__uk.proc.d.2003-09-10.4,greater
10498__Labour__uk.proc.d.2003-09-15.9,huge
10498__Labour__uk.proc.d.2003-09-15.9,new
10920__Conservative__uk.proc.d.2003-09-17.1,extra
10202__Labour__uk.proc.d.2003-10-14.5,additional
10355__Conservative__uk.proc.d.2003-10-15.6,burdensome
10355__Conservative__uk.proc.d.2003-10-15.6,excessive
10355__Conservative__uk.proc.d.2003-10-15.6,top
10355__Conservative__uk.proc.d.2003-10-15.6,centralist
10243__Conservative__uk.proc.d.2003-10-15.6,associated
10707__Conservative__uk.proc.d.2003-10-15.6,burdensome
11245__Conservative__uk.proc.d.2003-10-15.6,much
10155__Liberal_Democrats__uk.proc.d.2003-10-22.2,alone
11199__Conservative__uk.proc.d.2003-10-22.2,monstrous
10371__Conservative__uk.proc.d.2003-10-27.5,more
10125__Conservative__uk.proc.d.2003-10-28.5,more
10619__Labour__uk.proc.d.2003-11-04.5,more
11036__Liberal_Democrats__uk.proc.d.2003-11-05.3,extra
10289__Conservative__uk.proc.d.2003-11-05.6,excessive
10289__Conservative__uk.proc.d.2003-11-05.6,excessive
10315__Labour__uk.proc.d.2003-11-10.4,potential
10575__Conservative__uk.proc.d.2003-11-11.9,overweening
11190__Conservative__uk.proc.d.2003-11-11.9,much
10206__Conservative__uk.proc.d.2003-11-17.7,gigantic
10206__Conservative__uk.proc.d.2003-11-17.7,enormous
10206__Conservative__uk.proc.d.2003-11-17.7,huge
10206__Conservative__uk.proc.d.2003-11-17.7,additional
10920__Conservative__uk.proc.d.2003-11-17.13,more
10031__Labour__uk.proc.d.2003-11-20.1,current
10503__Conservative__uk.proc.d.2003-11-26.3,further
10503__Conservative__uk.proc.d.2003-11-26.3,less
10503__Conservative__uk.proc.d.2003-11-26.3,bloated
10372__Labour__uk.proc.d.2003-12-01.4,there
10372__Labour__uk.proc.d.2003-12-01.4,sad
10648__Labour__uk.proc.d.2003-12-09.1,new
10355__Conservative__uk.proc.d.2003-12-10.3,extra
10355__Conservative__uk.proc.d.2003-12-10.3,more
10271__Conservative__uk.proc.d.2003-12-10.5,European
10193__Conservative__uk.proc.d.2003-12-11.9,much
10489__Labour__uk.proc.d.2003-12-18.1,extra
10445__Labour__uk.proc.d.2004-01-05.1,very
10241__Conservative__uk.proc.d.2004-01-05.7,more
10050__Labour__uk.proc.d.2004-01-06.4,less
10056__Conservative__uk.proc.d.2004-01-07.6,more
10658__Conservative__uk.proc.d.2004-01-08.3,cumbersome
10085__Labour__uk.proc.d.2004-01-08.5,minimal
10469__Conservative__uk.proc.d.2004-01-08.5,lean
10265__Conservative__uk.proc.d.2004-01-12.4,additional
10670__Conservative__uk.proc.d.2004-01-14.5,burdensome
10020__Conservative__uk.proc.d.2004-01-14.5,vast
10303__Labour__uk.proc.d.2004-01-20.1,unnecessary
10726__Conservative__uk.proc.d.2004-01-26.5,more
10641__Liberal_Democrats__uk.proc.d.2004-01-27.4,less
10181__Labour__uk.proc.d.2004-02-03.2,heavy
10241__Conservative__uk.proc.d.2004-02-03.2,more
10854__Conservative__uk.proc.d.2004-02-04.5,more
10149__Conservative__uk.proc.d.2004-02-11.9,more
10488__Labour__uk.proc.d.2004-02-11.9,less
10488__Labour__uk.proc.d.2004-02-11.9,less
10488__Labour__uk.proc.d.2004-02-11.9,less
10498__Labour__uk.proc.d.2004-02-11.9,local
10031__Labour__uk.proc.d.2004-02-12.4,minimal
10031__Labour__uk.proc.d.2004-02-12.4,simplified
10031__Labour__uk.proc.d.2004-02-12.4,less
10426__Conservative__uk.proc.d.2004-02-12.4,minimal
10890__Conservative__uk.proc.d.2004-02-12.4,less
10352__Conservative__uk.proc.d.2004-02-12.6,extra
10352__Conservative__uk.proc.d.2004-02-12.6,administrative
10050__Labour__uk.proc.d.2004-02-23.2,expensive
10050__Labour__uk.proc.d.2004-02-23.2,massive
11318__Conservative__uk.proc.d.2004-02-26.7,huge
11318__Conservative__uk.proc.d.2004-02-26.7,necessary
10548__Labour__uk.proc.d.2004-02-27.2,extra
10624__Conservative__uk.proc.d.2004-03-02.4,new
10372__Labour__uk.proc.d.2004-03-05.1,other
10220__Labour__uk.proc.d.2004-03-05.1,almighty
10220__Labour__uk.proc.d.2004-03-05.1,undue
10498__Labour__uk.proc.d.2004-03-10.1,new
10499__Conservative__uk.proc.d.2004-03-15.3,new
10499__Conservative__uk.proc.d.2004-03-15.3,alien
10194__Conservative__uk.proc.d.2004-03-17.6,much
10920__Conservative__uk.proc.d.2004-03-18.6,unnecessary
10352__Conservative__uk.proc.d.2004-03-23.7,extra
10352__Conservative__uk.proc.d.2004-03-23.7,administrative
10289__Conservative__uk.proc.d.2004-04-21.5,remote
10217__Conservative__uk.proc.d.2004-04-22.2,new
10472__Labour__uk.proc.d.2004-04-30.1,vast
10472__Labour__uk.proc.d.2004-04-30.1,local
10173__Labour__uk.proc.d.2004-05-04.4,additional
10119__Conservative__uk.proc.d.2004-05-05.4,more
10670__Conservative__uk.proc.d.2004-05-10.4,reduced
11245__Conservative__uk.proc.d.2004-05-11.5,less
11048__Conservative__uk.proc.d.2004-05-12.14,beastly
10260__Labour__uk.proc.d.2004-05-14.2,unnecessary
10287__Labour__uk.proc.d.2004-05-17.4,more
10287__Labour__uk.proc.d.2004-05-17.4,more
11145__Conservative__uk.proc.d.2004-05-18.8,unnecessary
10624__Conservative__uk.proc.d.2004-05-19.5,complex
10431__Labour__uk.proc.d.2004-05-21.2,more
10257__Conservative__uk.proc.d.2004-05-26.4,associated
10257__Conservative__uk.proc.d.2004-05-26.4,absurd
11318__Conservative__uk.proc.d.2004-05-26.4,local
10777__Conservative__uk.proc.d.2004-05-26.4,Extra
11245__Conservative__uk.proc.d.2004-05-27.7,more
10303__Labour__uk.proc.d.2004-06-08.2,additional
10056__Conservative__uk.proc.d.2004-06-10.4,unfriendly
10436__Labour__uk.proc.d.2004-06-16.5,powerful
10158__Labour__uk.proc.d.2004-06-16.5,European
10288__Labour__uk.proc.d.2004-06-16.5,strong
10288__Labour__uk.proc.d.2004-06-16.5,centrist
10072__Conservative__uk.proc.d.2004-06-16.5,elite
11026__Conservative__uk.proc.d.2004-06-18.1,great
10206__Conservative__uk.proc.d.2004-06-18.1,additional
10050__Labour__uk.proc.d.2004-06-22.4,massive
10303__Labour__uk.proc.d.2004-06-22.7,possible
10228__Conservative__uk.proc.d.2004-06-23.5,more
10502__Liberal_Democrats__uk.proc.d.2004-06-23.8,extra
10502__Liberal_Democrats__uk.proc.d.2004-06-23.8,great
10502__Liberal_Democrats__uk.proc.d.2004-06-23.8,extra
10502__Liberal_Democrats__uk.proc.d.2004-06-23.8,extra
10349__Conservative__uk.proc.d.2004-06-24.4,less
10279__Labour__uk.proc.d.2004-06-28.11,unnecessary
10670__Conservative__uk.proc.d.2004-06-30.7,out
10355__Conservative__uk.proc.d.2004-07-12.2,more
10133__Labour__uk.proc.d.2004-07-12.5,whole
10133__Labour__uk.proc.d.2004-07-12.5,new
10201__Conservative__uk.proc.d.2004-07-14.8,greater
10084__Liberal_Democrats__uk.proc.d.2004-07-14.8,much
10525__Scottish_National_Party__uk.proc.d.2004-07-16.1,European
10171__Labour__uk.proc.d.2004-07-16.2,additional
10470__Conservative__uk.proc.d.2004-07-19.2,central
10499__Conservative__uk.proc.d.2004-07-19.9,huge
10312__Conservative__uk.proc.d.2004-07-21.6,regional
10312__Conservative__uk.proc.d.2004-07-22.3,remote
10125__Conservative__uk.proc.d.2004-07-22.3,unwanted
10125__Conservative__uk.proc.d.2004-07-22.3,extra
10770__Conservative__uk.proc.d.2004-07-22.5,massive
10267__Conservative__uk.proc.d.2004-07-22.5,petty
10761__Labour__uk.proc.d.2004-09-09.9,cumbersome
10502__Liberal_Democrats__uk.proc.d.2004-09-14.4,vast
10502__Liberal_Democrats__uk.proc.d.2004-09-14.4,extra
10611__Labour__uk.proc.d.2004-10-14.8,unnecessary
10525__Scottish_National_Party__uk.proc.d.2004-10-15.2,European
10852__Labour__uk.proc.d.2004-10-18.5,much
10228__Conservative__uk.proc.d.2004-10-27.8,enormous
10267__Conservative__uk.proc.d.2004-11-03.5,particular
10155__Liberal_Democrats__uk.proc.d.2004-11-08.3,regional
10349__Conservative__uk.proc.d.2004-11-10.6,excessive
10261__Liberal_Democrats__uk.proc.d.2004-11-10.6,much
10303__Labour__uk.proc.d.2004-11-11.3,giant
10303__Labour__uk.proc.d.2004-11-11.3,associated
10048__Labour__uk.proc.d.2004-11-15.2,unnecessary
10624__Conservative__uk.proc.d.2004-11-15.6,elaborate
10206__Conservative__uk.proc.d.2004-11-15.6,additional
10206__Conservative__uk.proc.d.2004-11-15.6,additional
10206__Conservative__uk.proc.d.2004-11-15.6,worst
10501__Labour__uk.proc.d.2004-11-16.7,additional
10626__Liberal_Democrats__uk.proc.d.2004-11-16.11,disproportionate
10334__Liberal_Democrats__uk.proc.d.2004-11-23.4,such
10920__Conservative__uk.proc.d.2004-11-23.4,less
10647__Conservative__uk.proc.d.2004-11-29.6,vast
11362__Labour__uk.proc.d.2004-11-29.6,additional
11362__Labour__uk.proc.d.2004-11-29.6,such
10349__Conservative__uk.proc.d.2004-11-30.12,less
10770__Conservative__uk.proc.d.2004-11-30.12,extraordinary
10355__Conservative__uk.proc.d.2004-12-01.5,excessive
11095__Labour__uk.proc.d.2004-12-01.5,excessive
10355__Conservative__uk.proc.d.2004-12-01.5,vast
10068__Labour__uk.proc.d.2004-12-01.5,just
10201__Conservative__uk.proc.d.2004-12-01.5,excessive
10355__Conservative__uk.proc.d.2004-12-02.3,bloated
10119__Conservative__uk.proc.d.2004-12-06.7,huge
10162__Conservative__uk.proc.d.2004-12-07.4,associated
10314__Labour__uk.proc.d.2004-12-09.6,much
10534__Labour__uk.proc.d.2004-12-09.7,biggest
10304__Labour__uk.proc.d.2004-12-14.3,much
10304__Labour__uk.proc.d.2004-12-14.3,more
10445__Labour__uk.proc.d.2005-01-17.14,locally
11145__Conservative__uk.proc.d.2005-01-19.4,vast
11145__Conservative__uk.proc.d.2005-01-19.4,on
11145__Conservative__uk.proc.d.2005-01-19.4,regional
10160__Conservative__uk.proc.d.2005-01-19.4,different
11048__Conservative__uk.proc.d.2005-01-19.5,minded
11048__Conservative__uk.proc.d.2005-01-19.5,stupid
10208__Liberal_Democrats__uk.proc.d.2005-01-24.5,significantly
10133__Labour__uk.proc.d.2005-01-27.5,arcane
10624__Conservative__uk.proc.d.2005-02-02.6,extra
11115__Conservative__uk.proc.d.2005-02-07.4,complex
11190__Conservative__uk.proc.d.2005-02-21.1,wasteful
11190__Conservative__uk.proc.d.2005-02-21.1,regional
10766__Labour__uk.proc.d.2005-02-21.9,much
10766__Labour__uk.proc.d.2005-02-21.9,much
10610__Labour__uk.proc.d.2005-02-22.14,unnecessary
10416__Liberal_Democrats__uk.proc.d.2005-02-25.2,extra
10610__Labour__uk.proc.d.2005-02-25.2,unwanted
10252__Labour__uk.proc.d.2005-03-02.1,extra
10559__Conservative__uk.proc.d.2005-03-02.8,less
10084__Liberal_Democrats__uk.proc.d.2005-03-07.2,less
10084__Liberal_Democrats__uk.proc.d.2005-03-07.2,absurd
10332__Labour__uk.proc.d.2005-03-14.3,unnecessary
11174__Liberal_Democrats__uk.proc.d.2005-03-14.3,such
10290__Conservative__uk.proc.d.2005-03-16.6,more
10423__Conservative__uk.proc.d.2005-03-17.7,bigger
10423__Conservative__uk.proc.d.2005-03-17.7,treacly
10194__Conservative__uk.proc.d.2005-03-17.7,unnecessary
11190__Conservative__uk.proc.d.2005-03-21.1,much
10964__Conservative__uk.proc.d.2005-03-21.12,less
10349__Conservative__uk.proc.d.2005-03-22.2,Why
10670__Conservative__uk.proc.d.2005-03-22.10,current
10355__Conservative__uk.proc.d.2005-03-22.10,excessive
10355__Conservative__uk.proc.d.2005-03-22.10,pure
10355__Conservative__uk.proc.d.2005-03-22.10,huge
10355__Conservative__uk.proc.d.2005-03-22.10,very
10355__Conservative__uk.proc.d.2005-03-22.10,wasteful
11245__Conservative__uk.proc.d.2005-03-24.9,less
11145__Conservative__uk.proc.d.2005-04-06.6,more
11145__Conservative__uk.proc.d.2005-04-06.6,more
10160__Conservative__uk.proc.d.2005-04-06.6,more
10057__Conservative__uk.proc.d.2005-04-07.6,less
10499__Conservative__uk.proc.d.2005-05-17.5,centralised
10213__Conservative__uk.proc.d.2005-05-18.5,parasitic
11032__Liberal_Democrats__uk.proc.d.2005-05-19.7,just
10766__Labour__uk.proc.d.2005-05-23.1,unnecessary
10544__Labour__uk.proc.d.2005-05-23.1,much
10214__Conservative__uk.proc.d.2005-05-26.4,elsewhere
10726__Conservative__uk.proc.d.2005-06-06.4,extra
11027__Labour__uk.proc.d.2005-06-06.4,less
10561__Conservative__uk.proc.d.2005-06-07.6,destructive
10661__Labour__uk.proc.d.2005-06-08.4,excessive
10271__Conservative__uk.proc.d.2005-06-08.4,excessive
11696__Conservative__uk.proc.d.2005-06-08.4,remote
11812__Liberal_Democrats__uk.proc.d.2005-06-08.4,unaccountable
11812__Liberal_Democrats__uk.proc.d.2005-06-08.4,transparent
10199__Labour__uk.proc.d.2005-06-13.11,remote
10574__Labour__uk.proc.d.2005-06-15.6,attendant
11318__Conservative__uk.proc.d.2005-06-16.4,more
10409__Conservative__uk.proc.d.2005-06-20.3,more
11621__Conservative__uk.proc.d.2005-06-28.3,distant
11473__Liberal_Democrats__uk.proc.d.2005-07-04.3,local
10637__Conservative__uk.proc.d.2005-07-04.4,regulatory
10175__Conservative__uk.proc.d.2005-07-12.3,excessive
10561__Conservative__uk.proc.d.2005-07-12.3,huge
10426__Conservative__uk.proc.d.2005-07-12.4,additional
10041__Conservative__uk.proc.d.2005-07-12.4,excessive
10770__Conservative__uk.proc.d.2005-07-12.4,extra
10770__Conservative__uk.proc.d.2005-07-12.4,excessive
10770__Conservative__uk.proc.d.2005-07-12.4,more
11696__Conservative__uk.proc.d.2005-07-12.4,immense
11696__Conservative__uk.proc.d.2005-07-12.4,additional
10447__Conservative__uk.proc.d.2005-07-12.4,confusing
10447__Conservative__uk.proc.d.2005-07-12.4,unintelligible
10955__Conservative__uk.proc.d.2005-07-14.5,substantial
10955__Conservative__uk.proc.d.2005-07-14.5,unnecessary
11190__Conservative__uk.proc.d.2005-07-21.8,unnecessary
10056__Conservative__uk.proc.d.2005-10-12.5,additional
10486__Labour__uk.proc.d.2005-10-14.1,more
11318__Conservative__uk.proc.d.2005-10-17.4,more
10626__Liberal_Democrats__uk.proc.d.2005-10-19.7,extra
11641__Liberal_Democrats__uk.proc.d.2005-11-14.3,heavy
10338__Labour__uk.proc.d.2005-11-15.2,far
10334__Liberal_Democrats__uk.proc.d.2005-11-16.2,own
10261__Liberal_Democrats__uk.proc.d.2005-11-16.4,more
10999__Conservative__uk.proc.d.2005-11-22.6,pointless
10206__Conservative__uk.proc.d.2005-12-01.5,massive
10206__Conservative__uk.proc.d.2005-12-01.5,indeed
10206__Conservative__uk.proc.d.2005-12-01.5,central
10500__Labour__uk.proc.d.2005-12-06.2,unnecessary
10251__Conservative__uk.proc.d.2005-12-14.5,expletive
11773__Conservative__uk.proc.d.2005-12-20.4,impenetrable
11773__Conservative__uk.proc.d.2005-12-20.4,big
10426__Conservative__uk.proc.d.2005-12-20.4,regional
10348__Conservative__uk.proc.d.2006-01-16.3,first
10348__Conservative__uk.proc.d.2006-01-16.3,unnecessary
10085__Labour__uk.proc.d.2006-01-19.7,additional
10085__Labour__uk.proc.d.2006-01-19.7,additional
10278__Labour__uk.proc.d.2006-01-30.4,unnecessary
10388__Labour__uk.proc.d.2006-01-30.10,wasteful
10147__Labour__uk.proc.d.2006-01-31.8,less
11377__Conservative__uk.proc.d.2006-02-01.6,additional
10335__Labour__uk.proc.d.2006-02-07.4,intrusive
10561__Conservative__uk.proc.d.2006-02-07.4,expensive
11115__Conservative__uk.proc.d.2006-02-07.8,smug
11115__Conservative__uk.proc.d.2006-02-07.8,complacent
10453__Labour__uk.proc.d.2006-02-09.7,Unnecessary
10499__Conservative__uk.proc.d.2006-02-09.7,much
10453__Labour__uk.proc.d.2006-02-09.7,unnecessary
10113__Labour__uk.proc.d.2006-03-06.8,unnecessary
10319__Labour__uk.proc.d.2006-03-07.8,vast
10941__Labour__uk.proc.d.2006-03-08.5,more
10286__Labour__uk.proc.d.2006-03-16.3,unnecessary
11038__Labour__uk.proc.d.2006-03-17.1,unnecessary
10630__Labour__uk.proc.d.2006-03-17.1,full
10555__Conservative__uk.proc.d.2006-03-23.6,overwhelming
11374__Democratic_Unionist_Party__uk.proc.d.2006-03-28.12,bloated
11859__Conservative__uk.proc.d.2006-05-04.5,appalling
10349__Conservative__uk.proc.d.2006-05-09.8,overbearing
10626__Liberal_Democrats__uk.proc.d.2006-05-09.8,less
10626__Liberal_Democrats__uk.proc.d.2006-05-09.8,new
11970__Conservative__uk.proc.d.2006-05-11.4,petty
10854__Conservative__uk.proc.d.2006-05-15.3,inefficient
10766__Labour__uk.proc.d.2006-05-16.2,unnecessary
10314__Labour__uk.proc.d.2006-05-23.4,additional
10248__Labour__uk.proc.d.2006-05-23.4,unnecessary
10500__Labour__uk.proc.d.2006-06-05.1,unnecessary
10349__Conservative__uk.proc.d.2006-06-05.7,separate
10854__Conservative__uk.proc.d.2006-06-06.5,additional
10777__Conservative__uk.proc.d.2006-06-07.3,massive
10269__Liberal_Democrats__uk.proc.d.2006-06-13.8,additional
11324__Liberal_Democrats__uk.proc.d.2006-06-15.4,excessive
11506__Conservative__uk.proc.d.2006-06-15.4,sizeable
11817__Conservative__uk.proc.d.2006-06-26.2,extra
11291__Conservative__uk.proc.d.2006-06-26.2,additional
11545__Labour__uk.proc.d.2006-06-26.2,excessive
10555__Conservative__uk.proc.d.2006-07-06.5,unsatisfactory
10656__Labour__uk.proc.d.2006-07-10.4,bloated
10709__Labour__uk.proc.d.2006-07-13.2,less
10766__Labour__uk.proc.d.2006-07-13.3,unnecessary
10715__Conservative__uk.proc.d.2006-07-13.3,massive
10707__Conservative__uk.proc.d.2006-07-18.5,new
11374__Democratic_Unionist_Party__uk.proc.d.2006-07-24.3,expensive
10319__Labour__uk.proc.d.2006-10-10.6,massive
10254__Labour__uk.proc.d.2006-10-17.4,excess
10854__Conservative__uk.proc.d.2006-10-17.4,additional
10854__Conservative__uk.proc.d.2006-10-17.4,extra
11771__Conservative__uk.proc.d.2006-10-19.4,unnecessary
11771__Conservative__uk.proc.d.2006-10-19.4,unnecessary
10400__Labour__uk.proc.d.2006-10-24.4,additional
11291__Conservative__uk.proc.d.2006-10-25.4,less
10194__Conservative__uk.proc.d.2006-10-26.1,big
10160__Conservative__uk.proc.d.2006-10-26.4,greater
10041__Conservative__uk.proc.d.2006-10-30.5,reduced
10766__Labour__uk.proc.d.2006-11-06.8,new
10766__Labour__uk.proc.d.2006-11-06.8,additional
10884__Conservative__uk.proc.d.2006-11-20.2,massive
10884__Conservative__uk.proc.d.2006-11-20.2,central
10884__Conservative__uk.proc.d.2006-11-20.2,enormous
10229__Labour__uk.proc.d.2006-11-20.2,unhelpful
10499__Conservative__uk.proc.d.2006-11-27.5,less
10499__Conservative__uk.proc.d.2006-11-27.5,awful
11443__Conservative__uk.proc.d.2006-11-27.5,unwieldy
10004__Labour__uk.proc.d.2006-11-29.1,efficient
10506__Labour__uk.proc.d.2006-11-30.1,impossible
10561__Conservative__uk.proc.d.2006-12-06.4,spurious
11816__Conservative__uk.proc.d.2006-12-06.4,bloated
11621__Conservative__uk.proc.d.2006-12-06.4,remote
10221__Conservative__uk.proc.d.2006-12-11.3,expensive
10332__Labour__uk.proc.d.2006-12-12.2,central
10289__Conservative__uk.proc.d.2006-12-12.3,remote
10349__Conservative__uk.proc.d.2007-01-10.3,local
10400__Labour__uk.proc.d.2007-01-15.1,such
10400__Labour__uk.proc.d.2007-01-15.1,excessive
10332__Labour__uk.proc.d.2007-01-22.3,endless
10254__Labour__uk.proc.d.2007-01-22.3,huge
10254__Labour__uk.proc.d.2007-01-22.3,unwieldy
10619__Labour__uk.proc.d.2007-01-22.3,parallel
11113__Labour__uk.proc.d.2007-02-01.1,additional
10221__Conservative__uk.proc.d.2007-02-28.6,centralised
10579__Labour__uk.proc.d.2007-02-28.6,unwarranted
10579__Labour__uk.proc.d.2007-02-28.6,additional
10079__Conservative__uk.proc.d.2007-03-12.5,excess
10777__Conservative__uk.proc.d.2007-03-21.5,super
10777__Conservative__uk.proc.d.2007-03-21.5,-
10777__Conservative__uk.proc.d.2007-03-21.5,sized
10561__Conservative__uk.proc.d.2007-03-22.5,monstrous
10715__Conservative__uk.proc.d.2007-03-22.5,more
10079__Conservative__uk.proc.d.2007-03-26.5,inflexible
10647__Conservative__uk.proc.d.2007-03-26.5,expensive
10647__Conservative__uk.proc.d.2007-03-26.5,incompetent
10079__Conservative__uk.proc.d.2007-03-26.5,bloated
10079__Conservative__uk.proc.d.2007-03-26.5,bloated
11785__Conservative__uk.proc.d.2007-04-16.9,much
11545__Labour__uk.proc.d.2007-04-18.1,as
11545__Labour__uk.proc.d.2007-04-18.1,little
11545__Labour__uk.proc.d.2007-04-18.1,much
10391__Conservative__uk.proc.d.2007-04-23.3,incompetent
11500__Conservative__uk.proc.d.2007-04-23.5,more
11500__Conservative__uk.proc.d.2007-04-23.5,more
11973__Scottish_National_Party__uk.proc.d.2007-04-23.5,more
10559__Conservative__uk.proc.d.2007-04-24.3,wasteful
10041__Conservative__uk.proc.d.2007-04-24.3,excess
11443__Conservative__uk.proc.d.2007-04-30.3,extra
11377__Conservative__uk.proc.d.2007-05-03.5,additional
11858__Conservative__uk.proc.d.2007-05-16.4,unnecessary
10559__Conservative__uk.proc.d.2007-05-21.6,centralised
10265__Conservative__uk.proc.d.2007-05-21.7,complex
11858__Conservative__uk.proc.d.2007-06-07.4,more
10400__Labour__uk.proc.d.2007-06-11.1,wider
11377__Conservative__uk.proc.d.2007-06-12.4,much
10651__Labour__uk.proc.d.2007-06-14.5,less
11816__Conservative__uk.proc.d.2007-06-15.2,new
10439__Liberal_Democrats__uk.proc.d.2007-06-20.4,unnecessary
10436__Labour__uk.proc.d.2007-06-20.4,European
10679__Democratic_Unionist_Party__uk.proc.d.2007-06-21.1,endless
10268__Labour__uk.proc.d.2007-06-25.7,unnecessary
10647__Conservative__uk.proc.d.2007-06-27.2,expensive
10169__Labour__uk.proc.d.2007-06-29.2,huge
11740__Labour__uk.proc.d.2007-07-10.3,unnecessary
10496__Labour__uk.proc.d.2007-07-12.3,excessive
10477__Conservative__uk.proc.d.2007-07-17.3,regional
10268__Labour__uk.proc.d.2007-07-17.3,central
10289__Conservative__uk.proc.d.2007-07-26.5,extra
10726__Conservative__uk.proc.d.2007-10-15.3,unnecessary
10022__Liberal_Democrats__uk.proc.d.2007-10-18.2,unnecessary
11038__Labour__uk.proc.d.2007-10-18.2,extra
11785__Conservative__uk.proc.d.2007-10-18.2,much
10726__Conservative__uk.proc.d.2007-10-24.5,burdensome
11668__Conservative__uk.proc.d.2007-11-15.2,unnecessary
11668__Conservative__uk.proc.d.2007-11-15.2,Such
10160__Labour__uk.proc.d.2007-11-19.4,superb
10436__Labour__uk.proc.d.2007-11-19.4,massive
10499__Conservative__uk.proc.d.2007-11-19.4,small
11858__Conservative__uk.proc.d.2007-11-21.4,local
11858__Conservative__uk.proc.d.2007-11-21.4,centralised
10400__Labour__uk.proc.d.2007-11-26.1,good
10061__Labour__uk.proc.d.2007-11-26.2,less
11917__Conservative__uk.proc.d.2007-11-27.4,more
11605__Labour__uk.proc.d.2007-11-29.3,undue
10268__Labour__uk.proc.d.2007-12-06.2,less
10477__Conservative__uk.proc.d.2007-12-10.4,extra
10128__Labour__uk.proc.d.2007-12-11.1,great
10282__Labour__uk.proc.d.2007-12-11.1,vast
10282__Labour__uk.proc.d.2007-12-11.1,huge
10436__Labour__uk.proc.d.2007-12-11.1,huge
11511__Labour__uk.proc.d.2007-12-12.1,significant
11785__Conservative__uk.proc.d.2007-12-17.1,excessive
10520__Conservative__uk.proc.d.2008-02-04.2,national
10400__Labour__uk.proc.d.2008-02-04.2,inappropriate
10084__Liberal_Democrats__uk.proc.d.2008-02-06.4,unnecessary
11692__Labour__uk.proc.d.2008-02-06.4,Spanish
10549__Labour__uk.proc.d.2008-02-07.12,unnecessary
10561__Conservative__uk.proc.d.2008-02-07.13,obsessive
10155__Liberal_Democrats__uk.proc.d.2008-02-20.3,permanent
10678__Labour__uk.proc.d.2008-02-21.2,necessary
11115__Conservative__uk.proc.d.2008-02-25.4,heavy
11115__Conservative__uk.proc.d.2008-02-25.4,byzantine
10575__Conservative__uk.proc.d.2008-02-25.4,Byzantine
10575__Conservative__uk.proc.d.2008-02-25.4,astonishing
10106__Conservative__uk.proc.d.2008-02-25.5,ineffective
10106__Conservative__uk.proc.d.2008-02-25.5,ineffective
10251__Conservative__uk.proc.d.2008-02-26.3,European
10169__Labour__uk.proc.d.2008-02-29.2,huge
10647__Conservative__uk.proc.d.2008-03-04.3,unelected
10223__Labour__uk.proc.d.2008-03-07.4,inefficient
10537__Conservative__uk.proc.d.2008-03-11.3,grand
11027__Labour__uk.proc.d.2008-03-17.1,own
11541__Conservative__uk.proc.d.2008-03-17.3,much
10328__Labour__uk.proc.d.2008-03-18.1,internal
10578__Liberal_Democrats__uk.proc.d.2008-03-20.13,opaque
11742__Conservative__uk.proc.d.2008-04-21.4,such
10461__Labour__uk.proc.d.2008-04-22.2,additional
11245__United_Kingdom_Independence_Party__uk.proc.d.2008-04-22.6,enormous
11245__United_Kingdom_Independence_Party__uk.proc.d.2008-04-22.6,excessive
11245__United_Kingdom_Independence_Party__uk.proc.d.2008-04-22.6,excessive
11816__Conservative__uk.proc.d.2008-04-25.2,zealous
11816__Conservative__uk.proc.d.2008-04-25.2,zealous
11408__Conservative__uk.proc.d.2008-05-22.5,less
10389__Conservative__uk.proc.d.2008-06-02.1,additional
10647__Conservative__uk.proc.d.2008-06-02.1,undemocratic
