w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
licensing,682,1447,2,-18.912477135555896,-17.912477135555896,-16.912477135555896,27.2849369743924,1982-1985
necessarily,682,2400,2,-19.642446619520054,-18.642446619520054,-17.642446619520054,28.338060328907765,1982-1985
plan,682,10789,2,-21.810901460526676,-20.810901460526676,-19.810901460526676,31.466479374419684,1982-1985
power,682,21686,13,-20.117664561730255,-16.41722484358916,-12.71678512544807,7.843298934229321,1982-1985
direct,682,7261,2,-21.2395804665479,-20.2395804665479,-19.2395804665479,30.64223740965075,1982-1985
towards,682,7448,5,-19.954337191695604,-17.632409096808242,-15.31048100192088,12.398326793182617,1982-1985
effectively,682,2534,2,-19.720828738164982,-18.720828738164982,-17.720828738164982,28.451141822771174,1982-1985
scale,682,3883,2,-20.336583920932654,-19.33658392093265,-18.33658392093265,29.33948877135177,1982-1985
restrictive,682,793,2,-18.044804984728152,-17.044804984728152,-16.044804984728152,26.033150665275752,1982-1985
exist,682,11469,5,-20.577151819692617,-18.25522372480525,-15.933295629917891,12.78530327931191,1982-1985
expand,682,2116,2,-19.460751841138197,-18.460751841138197,-17.460751841138197,28.075930173180843,1982-1985
dead,682,799,4,-17.055679621952148,-15.055679621952152,-13.05567962195215,12.303072204790658,1982-1985
agree,682,27081,5,-21.81669322691246,-19.494765132025098,-17.172837037137736,13.55547365845078,1982-1985
happen,682,14834,6,-20.685285481979864,-18.100322981258707,-15.515360480537549,11.5446776407392,1982-1985
stifle,682,118,6,-13.711308477664858,-11.126345976943702,-8.541383476222546,7.652426965306962,1982-1985
conservative,682,16197,6,-20.81210443047343,-18.227141929752275,-15.642179429031117,11.615456643541515,1982-1985
institution,682,3641,3,-19.658784453747533,-18.073821953026375,-16.488859452305217,17.894196757602845,1982-1985
industrial,682,11153,2,-21.85877213557781,-20.85877213557781,-19.85877213557781,31.535542159919963,1982-1985
sport,682,1446,2,-18.91147976597529,-17.91147976597529,-16.91147976597529,27.283498074244527,1982-1985
even,682,23476,12,-20.34756442108033,-16.762601920359174,-13.177639419638018,8.188462300109457,1982-1985
organisation,682,7987,2,-21.37706592737046,-20.37706592737046,-19.37706592737046,30.84058700217379,1982-1985
reason,682,17453,2,-22.504815351491278,-21.504815351491278,-20.504815351491278,32.46758550371828,1982-1985
excessive,682,1096,7,-16.704305089927097,-13.896950167869491,-11.089595245811887,8.584314696152125,1982-1985
centralised,682,132,6,-13.87305954766147,-11.288097046940313,-8.703134546219157,7.742701956328106,1982-1985
life,682,8830,3,-20.936863150838846,-19.35190065011769,-17.766938149396534,19.057554122411478,1982-1985
ireland,682,20052,3,-22.12012394708536,-20.535161446364203,-18.95019894564305,20.134604514484764,1982-1985
concentrate,682,2607,2,-19.761802796559728,-18.761802796559728,-17.761802796559728,28.51025489362237,1982-1985
overlapping,682,16,2,-12.413627929024173,-11.413627929024173,-10.413627929024173,17.90907945264391,1982-1985
dominate,682,545,3,-16.918777847967306,-15.333815347246148,-13.748852846524994,15.400135263805028,1982-1985
metropolitan,682,4279,2,-20.476685892647662,-19.476685892647662,-18.476685892647662,29.54161319116378,1982-1985
cause,682,10379,4,-20.755007757612447,-18.755007757612447,-16.755007757612447,14.971573382759722,1982-1985
criticism,682,3576,2,-20.21775895020749,-19.21775895020749,-18.21775895020749,29.1680605753528,1982-1985
reorganisation,682,1089,2,-18.50241616774108,-17.50241616774108,-16.502416167741078,26.69334404966384,1982-1985
could,682,37302,10,-21.278665198395412,-17.95673710350805,-14.634809008620687,9.24120687792989,1982-1985
suggest,682,14552,8,-20.242557756675662,-17.24255775667566,-14.24255775667566,9.734612563488133,1982-1985
wasteful,682,280,2,-16.54291094596914,-15.54291094596914,-14.54291094596914,23.86637558361743,1982-1985
abuse,682,3043,2,-19.98490654753877,-18.98490654753877,-17.98490654753877,28.83212556876356,1982-1985
state,682,62361,19,-21.094056857923167,-16.846129344479582,-12.598201831035999,7.164032607629321,1982-1985
accept,682,24098,3,-22.38529122361002,-20.800328722888867,-19.21536622216771,20.375970171195316,1982-1985
stimulate,682,746,2,-17.95665974927941,-16.95665974927941,-15.956659749279412,25.905983971215864,1982-1985
house,682,82264,7,-22.934246609580452,-20.126891687522846,-17.319536765465244,11.785871316162469,1982-1985
unnecessary,682,1717,26,-15.458862534885215,-10.758422816744122,-6.05798309860303,4.744752758085183,1982-1985
freedom,682,3057,2,-19.99152876591114,-18.99152876591114,-17.99152876591114,28.841679410369064,1982-1985
handed,682,171,2,-15.83148044391007,-14.83148044391007,-13.83148044391007,22.839998326359666,1982-1985
maintain,682,6884,2,-21.162659311064377,-20.162659311064377,-19.162659311064377,30.531263640095226,1982-1985
three,682,15909,2,-22.371183462886076,-21.371183462886076,-20.371183462886076,32.27479544072293,1982-1985
exchange,682,4371,2,-20.507375591809843,-19.507375591809843,-18.507375591809843,29.585889067951435,1982-1985
justify,682,3430,2,-20.157620790084348,-19.157620790084348,-18.157620790084348,29.081299549974958,1982-1985
fourth,682,892,2,-18.214527828944476,-17.214527828944476,-16.214527828944476,26.278008970952214,1982-1985
early,682,13455,3,-21.544520198830796,-19.95955769810964,-18.374595197388484,19.610667403830018,1982-1985
elect,682,5240,3,-20.18401652472783,-18.599054024006673,-17.01409152328552,18.372283591691566,1982-1985
regulatory,682,377,2,-16.972048642292837,-15.972048642292837,-14.972048642292837,24.48549040996214,1982-1985
britain,682,16069,4,-21.385620459121753,-19.385620459121753,-17.38562045912175,15.426464291354256,1982-1985
trend,682,1628,2,-19.082512913290422,-18.082512913290422,-17.082512913290422,27.5302467477037,1982-1985
taxation,682,3817,2,-20.311851400239732,-19.311851400239732,-18.311851400239732,29.303807286399408,1982-1985
responsibility,682,11150,2,-21.858384018719203,-20.858384018719203,-19.858384018719203,31.534982225652765,1982-1985
council,682,31972,9,-21.2082243014791,-18.038299300036787,-14.868374298594473,9.652278843153416,1982-1985
provision,682,16666,2,-22.438248193784005,-21.438248193784005,-20.438248193784005,32.371549395407925,1982-1985
national,682,19647,3,-22.09068684473612,-20.505724344014965,-18.920761843293807,20.107809709208254,1982-1985
term,682,20698,4,-21.750831678738727,-19.750831678738727,-17.750831678738724,15.689908499063465,1982-1985
ordinary,682,1999,2,-19.378690685768802,-18.378690685768802,-17.378690685768802,27.957540951279796,1982-1985
also,682,30939,17,-20.243304034557685,-16.155841193307346,-12.068378352057007,7.144998126253362,1982-1985
member,682,133511,13,-22.73978729608426,-19.039347577943165,-15.338907859802074,8.865589189873608,1982-1985
town,682,4744,3,-20.040553722849022,-18.455591222127865,-16.870628721406707,18.24169812185968,1982-1985
brussels,682,957,9,-16.146078042067888,-12.976153040625574,-9.806228039183262,7.348396795034217,1982-1985
deal,682,26925,13,-20.429846935202015,-16.72940721706092,-13.028967498919828,7.965009864920257,1982-1985
extension,682,1978,2,-19.363454639783285,-18.363454639783285,-17.363454639783285,27.935559983293736,1982-1985
board,682,13663,9,-19.98168959968513,-16.81176459824282,-13.641839596800507,9.094058843957455,1982-1985
merely,682,3607,3,-19.645249136090587,-18.06028663536943,-16.475324134648275,17.88187638052664,1982-1985
sheer,682,468,2,-17.283992648607576,-16.283992648607576,-15.283992648607576,24.935530480907452,1982-1985
public,682,32905,18,-20.249722128998318,-16.079797127556006,-11.909872126113694,7.005923052520284,1982-1985
almost,682,7300,2,-21.247308677678916,-20.247308677678916,-19.247308677678912,30.65338686152441,1982-1985
suffer,682,5985,2,-20.960763460855038,-19.960763460855038,-18.960763460855038,30.23998949822215,1982-1985
short,682,7184,2,-21.22419956376532,-20.22419956376532,-19.22419956376532,30.62004745748193,1982-1985
legislation,682,13960,9,-20.012714248678876,-16.842789247236563,-13.672864245794251,9.108178770210674,1982-1985
process,682,5903,2,-20.94086055547174,-19.94086055547174,-18.94086055547174,30.211275675326384,1982-1985
practice,682,6417,3,-20.476348696189216,-18.891386195468062,-17.306423694746908,18.63837580136072,1982-1985
layer,682,84,3,-14.220982851081777,-12.63602035036062,-11.051057849639465,12.944496432242193,1982-1985
london,682,17435,4,-21.50332667268824,-19.50332667268824,-17.50332667268824,15.511371376651349,1982-1985
housing,682,15382,5,-21.00065531142627,-18.678727216538913,-16.356799121651548,13.048440793634008,1982-1985
representative,682,4523,2,-20.556692209655584,-19.556692209655584,-18.556692209655584,29.657037907950897,1982-1985
emphasise,682,2694,2,-19.809162064486475,-18.809162064486475,-17.809162064486475,28.57857987460042,1982-1985
commercial,682,4016,3,-19.80020898225379,-18.215246481532635,-16.630283980811477,18.022926911056448,1982-1985
economy,682,9060,3,-20.973960763236615,-19.388998262515457,-17.804035761794303,19.09132182443013,1982-1985
wherever,682,957,2,-18.316003043510197,-17.316003043510197,-16.316003043510197,26.424406759779323,1982-1985
move,682,13696,3,-21.57013241470416,-19.985169913983007,-18.400207413261853,19.63398064739879,1982-1985
solve,682,2191,4,-18.511001698014397,-16.511001698014397,-14.511001698014395,13.352865175806276,1982-1985
relate,682,7460,3,-20.693625343445618,-19.10866284272446,-17.523700342003306,18.83614952872346,1982-1985
another,682,15899,10,-20.04834824080529,-16.726420145917928,-13.404492051030564,8.706887012256502,1982-1985
civil,682,7678,12,-18.735180273149965,-15.15021777242881,-11.565255271707654,7.53959118534628,1982-1985
experience,682,8471,3,-20.876982002461492,-19.292019501740334,-17.707057001019177,19.00304795222295,1982-1985
might,682,19186,5,-21.319466175783216,-18.99753808089585,-16.67560998600849,13.246529121176122,1982-1985
case,682,30303,5,-21.97887284140677,-19.656944746519407,-17.335016651632046,13.656241518609505,1982-1985
highly,682,2686,4,-18.804871518451616,-16.804871518451616,-14.804871518451616,13.564847442112129,1982-1985
relatively,682,1824,2,-19.246517943188916,-18.246517943188916,-17.246517943188916,27.766855991019103,1982-1985
past,682,14218,2,-22.209058848565306,-21.209058848565306,-20.209058848565306,32.04089906363632,1982-1985
cumbersome,682,170,3,-15.23805636444072,-13.653093863719564,-12.068131362998406,13.870276640464677,1982-1985
financial,682,11544,3,-21.323521012794217,-19.73855851207306,-18.1535960113519,19.40950527564692,1982-1985
recruit,682,727,2,-17.919439482943766,-16.91943948294377,-15.919439482943769,25.852286477552862,1982-1985
expansion,682,1838,4,-18.257548980313206,-16.257548980313206,-14.257548980313206,13.170037686342607,1982-1985
care,682,7332,2,-21.25361899956406,-20.25361899956406,-19.25361899956406,30.662490731614525,1982-1985
overman,682,115,2,-15.259117979968549,-14.259117979968549,-13.259117979968549,22.014253838040243,1982-1985
frightened,682,265,2,-16.463476478474735,-15.463476478474735,-14.463476478474735,23.751775871287595,1982-1985
little,682,10382,3,-21.170462200694846,-19.58549969997369,-18.000537199252534,19.27018514089317,1982-1985
apparatus,682,263,3,-15.867584417595317,-14.282621916874163,-12.697659416153007,14.443297768708016,1982-1985
good,682,31086,10,-21.015677203108048,-17.693749108220683,-14.371821013333323,9.126992642769789,1982-1985
bungle,682,42,2,-13.805945351802935,-12.805945351802935,-11.805945351802935,19.91776889383013,1982-1985
interest,682,24418,4,-21.98928534721814,-19.98928534721814,-17.98928534721814,15.861916461561979,1982-1985
agency,682,2995,2,-19.96196821670032,-18.96196821670032,-17.961968216700324,28.79903255261666,1982-1985
nature,682,4059,5,-19.078608458834506,-16.756680363947144,-14.434752269059778,11.854205938258394,1982-1985
basis,682,9841,3,-21.09325463642984,-19.508292135708682,-17.923329634987528,19.19990778730685,1982-1985
intention,682,5153,2,-20.744824806177203,-19.7448248061772,-18.7448248061772,29.9284558719822,1982-1985
private,682,15196,7,-20.49767700363159,-17.690322081573985,-14.882967159516381,10.533722234596834,1982-1985
states,682,8204,2,-21.415739705504027,-20.415739705504027,-19.415739705504027,30.89638147009953,1982-1985
democracy,682,3758,7,-18.482022358386626,-15.67466743632902,-12.867312514271415,9.497880653615558,1982-1985
mountain,682,223,2,-16.214527828944476,-15.214527828944476,-14.214527828944476,23.392618889174287,1982-1985
without,682,14728,18,-19.08997683893177,-14.920051837489455,-10.75012683604714,6.6046787188465075,1982-1985
possible,682,17044,8,-20.470604265202393,-17.47060426520239,-14.470604265202393,9.844279752469319,1982-1985
already,682,14512,7,-20.43123174749509,-17.62387682543749,-14.816521903379883,10.499576127609952,1982-1985
price,682,14131,4,-21.200203872192574,-19.200203872192574,-17.200203872192574,15.292714496123613,1982-1985
oppose,682,4370,2,-20.507045493412136,-19.507045493412132,-18.507045493412132,29.585412836630056,1982-1985
always,682,10102,4,-20.715981255455375,-18.715981255455375,-16.715981255455375,14.943421712197097,1982-1985
business,682,12907,8,-20.06949401966981,-17.06949401966981,-14.069494019669811,9.651386498442783,1982-1985
occasion,682,6566,2,-21.094426963597154,-20.094426963597154,-19.094426963597154,30.43282517077605,1982-1985
describe,682,6007,5,-19.64412878266328,-17.32220068777592,-15.000272592888555,12.205583471656677,1982-1985
release,682,2002,2,-19.380854187860166,-18.38085418786017,-17.38085418786017,27.96066222501796,1982-1985
proliferation,682,234,2,-16.283992648607576,-15.283992648607576,-14.283992648607576,23.49283544001849,1982-1985
licence,682,3967,2,-20.367460611169452,-19.367460611169452,-18.367460611169452,29.384034419235466,1982-1985
operate,682,6618,2,-21.105807505336713,-20.105807505336713,-19.105807505336713,30.449243821906343,1982-1985
bearsden,682,140,2,-15.54291094596914,-14.54291094596914,-13.54291094596914,22.423680542728466,1982-1985
requirement,682,4624,2,-20.58855361152485,-19.58855361152485,-18.58855361152485,29.70300419442346,1982-1985
intervention,682,3588,3,-19.637629603222276,-18.052667102501122,-16.467704601779968,17.87494078282133,1982-1985
largely,682,1837,2,-19.256763840135523,-18.256763840135523,-17.256763840135523,27.78163769573343,1982-1985
whose,682,4559,2,-20.56812962288894,-19.56812962288894,-18.56812962288894,29.673538607303257,1982-1985
like,682,20203,8,-20.715909847281488,-17.715909847281484,-14.715909847281486,9.962246801391949,1982-1985
impose,682,5461,7,-19.021222448440835,-16.21386752638323,-13.406512604325625,9.774974686100036,1982-1985
difficulty,682,9904,2,-21.68742352823844,-20.687423528238437,-19.687423528238437,31.288338373848227,1982-1985
stalinist,682,20,3,-12.150593523190379,-10.565631022469223,-8.980668521748067,11.059946851605869,1982-1985
seem,682,11599,2,-21.91534073830323,-20.91534073830323,-19.91534073830323,31.617153402541945,1982-1985
generally,682,3491,2,-20.183052570576926,-19.183052570576926,-18.183052570576926,29.117989853572578,1982-1985
continue,682,18164,5,-21.240494155561144,-18.918566060673783,-16.59663796578642,13.197461046159402,1982-1985
therefore,682,19158,4,-21.63928726731542,-19.63928726731542,-17.63928726731542,15.609446214463823,1982-1985
envisage,682,1692,4,-18.138141782144125,-16.138141782144125,-14.138141782144123,13.083903600020117,1982-1985
large,682,13275,16,-19.11005216960305,-15.110052169603053,-11.110052169603051,6.892494374053925,1982-1985
waste,682,2793,12,-17.276265286582966,-13.69130278586181,-10.106340285140654,6.952480604475379,1982-1985
jungle,682,72,3,-13.998590429745331,-12.413627929024173,-10.828665428303017,12.742066126637237,1982-1985
behave,682,852,2,-18.148337549250012,-17.148337549250012,-16.148337549250012,26.182516582681956,1982-1985
party,682,27796,2,-23.176217594566744,-22.176217594566744,-21.176217594566744,33.43621419024498,1982-1985
speed,682,1764,4,-18.198262774581693,-16.198262774581693,-14.198262774581693,13.127271728841619,1982-1985
united,682,25147,2,-23.031726607479992,-22.031726607479992,-21.031726607479992,33.227757759721776,1982-1985
otherwise,682,3228,2,-20.070052792301954,-19.070052792301954,-18.070052792301954,28.954965633833723,1982-1985
burden,682,4685,16,-17.607461261570723,-13.607461261570721,-9.607461261570721,6.350549261178154,1982-1985
sacrosanct,682,70,2,-14.54291094596914,-13.54291094596914,-12.54291094596914,20.980985501839502,1982-1985
great,682,35624,22,-20.07475820682978,-15.615326588192483,-11.155894969555185,6.4944944981325685,1982-1985
instead,682,4091,2,-20.41186575091222,-19.41186575091222,-18.41186575091222,29.448097494132337,1982-1985
regulate,682,502,2,-17.385171482974947,-16.385171482974947,-15.385171482974945,25.081500683492184,1982-1985
associate,682,1807,3,-18.648046219167615,-17.06308371844646,-15.478121217725304,16.974183168636646,1982-1985
bureaucracy,682,682,682,-9.413627929024173,0.0,9.413627929024173,1.4426950408889634,1982-1985
high,682,21318,5,-21.47148430818919,-19.149556213301825,-16.827628118414463,13.340983297526464,1982-1985
administration,682,3973,19,-17.121713493668686,-12.873785980225101,-8.625858466781514,5.81493235717039,1982-1985
reward,682,556,2,-17.532569001747678,-16.53256900174768,-15.532569001747682,25.29415035286494,1982-1985
structure,682,3674,7,-18.449408918077918,-15.642053996020316,-12.83469907396271,9.481120660701938,1982-1985
problem,682,37710,20,-20.29435936416584,-15.972431269278474,-11.650503174391112,6.774423583616703,1982-1985
flow,682,1718,2,-19.160142250162636,-18.160142250162636,-17.160142250162636,27.64224220703674,1982-1985
hard,682,4640,2,-20.593537019039108,-19.593537019039108,-18.593537019039108,29.710193731731007,1982-1985
fall,682,8452,4,-20.458704980959112,-18.458704980959112,-16.458704980959112,14.757836109520023,1982-1985
play,682,5237,4,-19.768152818473524,-17.768152818473524,-15.768152818473524,14.25970801937347,1982-1985
overhead,682,276,3,-15.937189885081185,-14.35222738436003,-12.767264883638875,14.506655395601353,1982-1985
union,682,18027,6,-20.966537135558035,-18.38157463483688,-15.796612134115724,11.701647177336287,1982-1985
cutback,682,292,2,-16.60345248790419,-15.60345248790419,-14.60345248790419,23.953718565934896,1982-1985
wild,682,293,2,-16.60838478344642,-15.608384783446422,-14.608384783446422,23.960834364253873,1982-1985
close,682,8024,3,-20.798771318915197,-19.21380881819404,-17.628846317472885,18.931857520117813,1982-1985
strict,682,693,2,-17.850339471161387,-16.850339471161387,-15.850339471161387,25.752596233229056,1982-1985
believe,682,32675,10,-21.087599449706968,-17.765671354819606,-14.443743259932242,9.158228077593785,1982-1985
intolerable,682,611,2,-17.668656498842903,-16.668656498842903,-15.668656498842902,25.490483110051212,1982-1985
centralisation,682,202,3,-15.48687691105481,-13.901914410333655,-12.3169519096125,14.096762862383555,1982-1985
extremely,682,5914,2,-20.943546457144496,-19.943546457144496,-18.943546457144496,30.215150612349984,1982-1985
vested,682,432,2,-17.16851543118764,-16.16851543118764,-15.168515431187641,24.76893207200005,1982-1985
slow,682,892,4,-17.214527828944476,-15.214527828944476,-13.214527828944476,12.417656965031625,1982-1985
rule,682,9000,5,-20.227409120241212,-17.905481025353847,-15.583552930466485,12.56799592203557,1982-1985
confidence,682,3525,3,-19.612072970476536,-18.027110469755378,-16.442147969034224,17.851678133195662,1982-1985
efficient,682,2340,2,-19.60592074349494,-18.60592074349494,-17.60592074349494,28.28536462870221,1982-1985
despite,682,4231,3,-19.875448398659366,-18.29048589793821,-16.705523397217057,18.091412779257315,1982-1985
present,682,24229,8,-20.978075170448623,-17.978075170448623,-14.978075170448621,10.088321671934041,1982-1985
eliminate,682,789,5,-16.71558132415027,-14.393653229262906,-12.071725134375544,10.385974628166778,1982-1985
money,682,23808,21,-19.560469317353444,-15.168151894574683,-10.775834471795923,6.424807081395667,1982-1985
away,682,8142,10,-19.08286734027682,-15.760939245389459,-12.439011150502097,8.287583984774006,1982-1985
must,682,48857,6,-22.404943087380676,-19.819980586659522,-17.235018085938368,12.504436824343065,1982-1985
avoid,682,3144,13,-17.331573713141687,-13.631133995000594,-9.930694276859503,6.757082225706901,1982-1985
social,682,12113,2,-21.977896526959686,-20.977896526959686,-19.977896526959686,31.707402328615512,1982-1985
import,682,4172,2,-20.44015137154394,-19.44015137154394,-18.44015137154394,29.488905018746188,1982-1985
ever,682,5728,4,-19.897443706288428,-17.897443706288428,-15.897443706288428,14.352971680714816,1982-1985
draw,682,8486,2,-21.46449689231491,-20.464496892314912,-19.464496892314912,30.966723221719285,1982-1985
removal,682,980,2,-18.350265868026746,-17.350265868026746,-16.350265868026746,26.473837566796195,1982-1985
content,682,1959,2,-19.34952961129176,-18.34952961129176,-17.34952961129176,27.915470413744774,1982-1985
would,682,114777,69,-20.113577518048647,-14.005053061270477,-7.896528604492309,4.750371181312977,1982-1985
succeed,682,1938,2,-19.333980784439255,-18.33398078443925,-17.33398078443925,27.893038198353025,1982-1985
well,682,38875,4,-22.660182983816863,-20.66018298381686,-18.660182983816863,16.345866808194533,1982-1985
taxpayer,682,3669,4,-19.254799118272715,-17.254799118272715,-15.254799118272715,13.889401600622616,1982-1985
suppose,682,2552,2,-19.731040542789042,-18.731040542789042,-17.731040542789042,28.465874342660832,1982-1985
unbridled,682,19,2,-12.66155544246776,-11.66155544246776,-10.661555442467758,18.2667632467889,1982-1985
improve,682,8038,4,-20.38624879108292,-18.38624879108292,-16.386248791082917,14.705570016611977,1982-1985
self,682,3402,4,-19.145795354687557,-17.145795354687557,-15.145795354687557,13.810772006041345,1982-1985
regulation,682,8838,5,-20.201204049893814,-17.879275955006456,-15.55734786011909,12.551713796366139,1982-1985
recent,682,8104,2,-21.39804638782531,-20.39804638782531,-19.39804638782531,30.870855408427573,1982-1985
market,682,12543,6,-20.44326025706831,-17.858297756347152,-15.273335255625998,11.409600790822607,1982-1985
recipe,682,250,3,-15.794449712965104,-14.209487212243948,-12.624524711522792,14.37672769172583,1982-1985
constraint,682,856,2,-18.15509491542532,-17.15509491542532,-16.15509491542532,26.192265401352543,1982-1985
secretary,682,57076,11,-21.754792921344734,-18.295361302707434,-14.835929684070138,9.07245331692766,1982-1985
refer,682,19556,2,-22.66895161903231,-21.66895161903231,-20.66895161903231,32.70438408292975,1982-1985
various,682,4762,2,-20.630979834294507,-19.630979834294507,-18.630979834294507,29.764212295616893,1982-1985
burdensome,682,35,2,-13.54291094596914,-12.54291094596914,-11.54291094596914,19.538290460950538,1982-1985
proposal,682,20470,5,-21.412923316047582,-19.09099522116022,-16.76906712627286,13.30459730730641,1982-1985
staff,682,7371,7,-19.453917650049892,-16.646562727992286,-13.83920780593468,9.997336032958275,1982-1985
simple,682,3333,2,-20.116233531134423,-19.11623353113442,-18.11623353113442,29.021590356731913,1982-1985
call,682,13111,6,-20.50715553460367,-17.92219303388251,-15.337230533161353,11.445261424201531,1982-1985
subject,682,14626,2,-22.249875575712075,-21.249875575712075,-20.249875575712075,32.09978515347628,1982-1985
central,682,7337,15,-18.347711903237535,-14.440821307629019,-10.533930712020501,6.7752480717564945,1982-1985
farmer,682,4108,2,-20.417848395342368,-19.417848395342368,-18.417848395342368,29.456728625583114,1982-1985
customer,682,2028,3,-18.81450736530636,-17.2295448645852,-15.644582363864044,17.125702633561396,1982-1985
wrangle,682,47,2,-13.96821678070181,-12.96821678070181,-11.96821678070181,20.151877079580505,1982-1985
critical,682,1407,2,-18.872034542260703,-17.872034542260703,-16.872034542260703,27.226590645604738,1982-1985
nevertheless,682,3334,2,-20.11666631801059,-19.11666631801059,-18.11666631801059,29.02221473621192,1982-1985
quango,682,663,7,-15.979138067079155,-13.171783145021553,-10.364428222963948,8.211652565169361,1982-1985
complex,682,1649,3,-18.516041111740485,-16.931078611019327,-15.346116110298173,16.854026941741385,1982-1985
effort,682,5504,2,-20.83989268372627,-19.83989268372627,-18.83989268372627,30.06560982747008,1982-1985
real,682,10945,2,-21.83161226309248,-20.83161226309248,-19.83161226309248,31.496358746574202,1982-1985
argument,682,13972,4,-21.18387885641904,-19.18387885641904,-17.18387885641904,15.280938486474156,1982-1985
favour,682,4630,8,-18.59042440717177,-15.590424407171772,-12.59042440717177,8.940104366749289,1982-1985
question,682,29029,2,-23.238835182987742,-22.23883518298774,-21.23883518298774,33.526552274532385,1982-1985
prove,682,4406,4,-19.518881708725058,-17.518881708725054,-15.518881708725056,14.07989692243797,1982-1985
legal,682,5085,2,-20.725659987769035,-19.725659987769035,-18.725659987769035,29.9008068835052,1982-1985
elimination,682,198,2,-16.04298454910378,-15.042984549103783,-14.042984549103782,23.14513425005029,1982-1985
regional,682,7299,7,-19.439756112626153,-16.63240119056855,-13.825046268510945,9.99005844235081,1982-1985
expensive,682,1839,9,-17.0884086919938,-13.918483690551486,-10.748558689109172,7.77726995604188,1982-1985
boundary,682,2580,2,-19.74678327933479,-18.74678327933479,-17.74678327933479,28.488586310605402,1982-1985
common,682,7729,6,-19.744731479202308,-17.15976897848115,-14.574806477759996,11.019744456943735,1982-1985
aware,682,16994,5,-21.144437683686633,-18.822509588799267,-16.500581493911906,13.137777804493224,1982-1985
allow,682,14139,4,-21.201020395760683,-19.201020395760683,-17.201020395760683,15.293303493374854,1982-1985
stop,682,5217,3,-20.177670146330758,-18.592707645609604,-17.00774514488845,18.366506869127534,1982-1985
point,682,42549,6,-22.205503033488874,-19.620540532767716,-17.03557803204656,12.393127210906098,1982-1985
time,682,56155,14,-21.38339987136903,-17.576044949311427,-13.768690027253822,8.102665914607647,1982-1985
result,682,16970,13,-19.763887155313107,-16.063447437172016,-12.363007719030922,7.7053712962477,1982-1985
understand,682,17594,2,-22.516423825727994,-21.516423825727998,-20.516423825727998,32.48433299193188,1982-1985
make,682,108064,21,-21.74283697025289,-17.35051954747413,-12.95820212469537,7.141624808162474,1982-1985
ministers,682,7638,2,-21.31260713364669,-20.31260713364669,-19.31260713364669,30.747592620126827,1982-1985
joint,682,2485,6,-18.107695564752667,-15.52273306403151,-12.937770563310352,10.106097317043352,1982-1985
income,682,8034,3,-20.800568174348484,-19.215605673627326,-17.630643172906172,18.93349308841777,1982-1985
government,682,146613,58,-20.717300439526923,-14.85931944439935,-9.001338449271778,5.102226625448677,1982-1985
involve,682,13680,19,-18.905481025353847,-14.657553511910262,-10.409625998466677,6.420741322581566,1982-1985
certainly,682,8230,4,-20.42030464433316,-18.42030464433316,-16.42030464433316,14.73013612191066,1982-1985
example,682,13614,7,-20.33907640136006,-17.53172147930246,-14.724366557244855,10.452217647990649,1982-1985
claim,682,8503,2,-21.46738415158632,-20.46738415158632,-19.46738415158632,30.97088865635191,1982-1985
paperwork,682,76,2,-14.661555442467757,-13.661555442467757,-12.66155544246776,21.152153328566826,1982-1985
levy,682,2465,3,-19.096037359568292,-17.511074858847135,-15.926112358125978,17.381962277810636,1982-1985
fact,682,20331,2,-22.72502148585957,-21.72502148585957,-20.72502148585957,32.785275801744746,1982-1985
accountability,682,1103,3,-17.935882503894398,-16.350920003173243,-14.765957502452087,16.325943819214658,1982-1985
trade,682,16235,7,-20.593092771140018,-17.785737849082413,-14.97838292702481,10.582756239355351,1982-1985
nothing,682,9816,4,-20.674547462687077,-18.674547462687077,-16.674547462687077,14.913533548521073,1982-1985
regard,682,11613,4,-20.91708102203764,-18.91708102203764,-16.91708102203764,15.088484530183177,1982-1985
serve,682,5574,4,-19.85812521612798,-17.85812521612798,-15.858125216127982,14.324609385329957,1982-1985
concern,682,17326,2,-22.49427893097399,-21.49427893097399,-20.49427893097399,32.45238466208927,1982-1985
long,682,25896,3,-22.48910707851219,-20.904144577791033,-19.31918207706988,20.47046743467307,1982-1985
shall,682,41499,5,-22.43248878599105,-20.11056069110369,-17.788632596216324,13.938088951852976,1982-1985
company,682,17837,2,-22.53621329776278,-21.53621329776278,-20.53621329776278,32.51288316509828,1982-1985
hand,682,7195,10,-18.90447880576447,-15.58255071087711,-12.260622615989746,8.210110828600484,1982-1985
risk,682,4450,2,-20.533217549765293,-19.533217549765293,-18.533217549765293,29.623171132540623,1982-1985
environment,682,4949,4,-19.686549255891176,-17.686549255891176,-15.686549255891176,14.200843491845257,1982-1985
simplify,682,352,6,-15.288097046940315,-12.70313454621916,-10.118172045498001,8.532449421644133,1982-1985
remove,682,4718,7,-18.81023271020603,-16.002877788148428,-13.195522866090824,9.666547409364142,1982-1985
need,682,38028,21,-20.236084951348804,-15.84376752857004,-11.451450105791281,6.646718940419625,1982-1985
rate,682,27067,6,-21.552912801612667,-18.96795030089151,-16.38298780017035,12.028909667712444,1982-1985
individual,682,8127,3,-20.817172607226187,-19.232210106505033,-17.647247605783875,18.948607094558948,1982-1985
